,state_ut,district,year,rape,kidnapping_abduction,dowry_deaths,assault_intnt_outrage_modesty,inslt_modesty_women,cruelty_husban_reltvs,in_trafficking
6758,bihar,sheohar,2010,3,12,2,2,0,8,0
6759,bihar,sitamarhi,2010,9,40,28,18,0,25,0
6760,bihar,siwan,2010,19,105,63,10,0,41,0
6761,bihar,supaul,2010,19,38,12,6,0,8,0
6762,bihar,vaishali,2010,30,145,74,15,0,57,0
6764,chhattisgarh,balrampur,2010,61,0,1,71,29,0,0
6765,chhattisgarh,bilaspur,2010,69,26,20,167,18,130,0
6766,chhattisgarh,bizapur,2010,3,3,0,0,0,6,0
6767,chhattisgarh,dantewara,2010,9,6,2,8,0,5,0
6768,chhattisgarh,dhamtari,2010,40,5,2,55,6,18,0
6769,chhattisgarh,durg,2010,106,35,14,269,36,118,0
6770,chhattisgarh,grp raipur,2010,1,2,0,3,0,1,0
6771,chhattisgarh,jagdalpur,2010,48,15,4,33,4,23,0
6772,chhattisgarh,janjgir,2010,39,8,14,90,6,100,0
6773,chhattisgarh,jashpur,2010,69,21,0,53,4,26,0
6774,chhattisgarh,kabirdham,2010,19,7,2,85,7,18,0
6775,chhattisgarh,kanker,2010,18,5,2,27,2,8,0
6776,chhattisgarh,korba,2010,32,6,10,80,4,40,0
6777,chhattisgarh,koriya,2010,58,21,3,98,9,48,0
6778,chhattisgarh,mahasamund,2010,26,6,7,65,5,13,0
6779,chhattisgarh,narayanpur,2010,3,2,0,5,0,2,0
6780,chhattisgarh,raigarh,2010,52,19,10,89,7,45,0
6781,chhattisgarh,raipur,2010,136,39,7,268,33,125,2
6782,chhattisgarh,rajnandgaon,2010,43,15,9,72,5,41,0
6783,chhattisgarh,sarguja,2010,103,25,3,99,1,40,0
6784,chhattisgarh,surajpur,2010,77,13,5,69,6,54,0
6786,goa,north goa,2010,12,7,1,24,10,9,0
6787,goa,south goa,2010,24,11,0,12,6,8,0
6789,gujarat,ahmedabad commr.,2010,49,177,12,73,9,1230,0
6790,gujarat,ahmedabad rural,2010,8,41,0,14,0,113,0
6791,gujarat,ahwa-dang,2010,1,0,0,0,0,2,0
6792,gujarat,amreli,2010,10,61,0,25,9,162,0
6793,gujarat,anand,2010,15,39,0,27,3,190,0
6794,gujarat,bharuch,2010,9,23,0,18,4,2,0
6795,gujarat,bhavnagar,2010,8,58,0,32,42,177,0
6796,gujarat,cid crime,2010,1,0,0,0,0,0,0
6797,gujarat,dahod,2010,3,51,0,15,0,7,0
6798,gujarat,gandhinagar,2010,13,27,1,11,4,152,0
6799,gujarat,himatnagar,2010,18,50,0,26,2,240,0
6800,gujarat,jamnagar,2010,14,25,0,27,2,232,0
6801,gujarat,junagadh,2010,19,63,0,37,8,443,0
6802,gujarat,kheda north,2010,16,59,0,28,0,200,0
6803,gujarat,kutch,2010,8,31,0,18,1,227,0
6804,gujarat,mehsana,2010,8,58,0,27,0,241,0
6805,gujarat,narmada,2010,7,4,0,8,0,5,0
6806,gujarat,navsari,2010,6,15,0,5,1,34,0
6807,gujarat,palanpur,2010,38,108,1,59,5,293,0
6808,gujarat,panchmahal,2010,13,58,0,31,0,188,0
6809,gujarat,patan,2010,11,37,0,32,1,101,0
6810,gujarat,porbandar,2010,2,9,1,4,3,69,0
6811,gujarat,rajkot commr.,2010,12,32,0,14,7,294,0
6812,gujarat,rajkot rural,2010,24,60,1,22,5,253,0
6813,gujarat,surat commr.,2010,23,63,3,24,1,268,0
6814,gujarat,surat rural,2010,6,23,0,4,0,28,0
6815,gujarat,surendranagar,2010,29,27,0,36,2,113,0
6816,gujarat,tapi,2010,3,1,0,7,0,17,0
6817,gujarat,vadodara commr.,2010,7,30,0,18,0,216,0
6818,gujarat,vadodara rural,2010,16,50,0,18,0,85,0
6819,gujarat,valsad,2010,11,8,0,4,0,15,0
6820,gujarat,w.rly,2010,0,2,0,4,1,3,0
6822,haryana,ambala,2010,30,23,9,20,14,220,0
6823,haryana,bhiwani,2010,30,36,22,45,15,64,0
6824,haryana,faridabad,2010,51,86,23,27,78,224,0
6825,haryana,fatehabad,2010,21,31,5,13,9,79,0
6826,haryana,grp,2010,1,2,5,8,144,0,0
6827,haryana,gurgaon,2010,45,42,22,30,38,86,0
6828,haryana,hissar,2010,25,65,13,24,17,261,0
6829,haryana,jhajjar,2010,36,30,12,27,30,117,0
6830,haryana,jind,2010,29,26,17,27,20,88,0
6831,haryana,kaithal,2010,28,20,11,15,0,112,0
6832,haryana,karnal,2010,52,20,21,29,22,231,0
6833,haryana,kurukshetra,2010,36,26,13,9,24,79,0
6834,haryana,mahendragarh,2010,28,36,7,25,0,86,0
6835,haryana,mewat,2010,28,19,5,12,5,150,0
6836,haryana,palwal,2010,41,27,14,30,0,89,0
6837,haryana,panchkula,2010,10,12,1,10,1,98,0
6838,haryana,panipat,2010,55,49,13,22,30,175,0
6839,haryana,rewari,2010,25,24,14,16,27,71,0
6840,haryana,rohtak,2010,51,19,17,26,57,87,0
6841,haryana,sirsa,2010,39,30,8,9,0,125,0
6842,haryana,sonipat,2010,27,56,26,32,36,123,0
6843,haryana,yamunanagar,2010,32,35,6,20,13,155,0
6845,himachal pradesh,baddipolicedist,2010,5,6,0,6,1,4,0
6846,himachal pradesh,bilaspur,2010,15,6,0,37,6,32,0
6847,himachal pradesh,chamba,2010,13,21,1,29,1,5,0
6848,himachal pradesh,cid,2010,0,0,0,0,0,0,0
6849,himachal pradesh,g.r.p.,2010,0,0,0,0,0,0,0
6850,himachal pradesh,hamirpur,2010,11,16,0,27,23,17,0
6851,himachal pradesh,kangra,2010,22,33,0,60,8,53,0
6852,himachal pradesh,kinnaur,2010,2,2,0,2,0,4,0
6853,himachal pradesh,kullu,2010,17,5,0,23,1,9,0
6854,himachal pradesh,lahaul-spiti,2010,0,0,0,1,0,3,0
6855,himachal pradesh,mandi,2010,19,15,0,71,13,45,0
6856,himachal pradesh,shimla,2010,21,22,0,27,4,29,0
6857,himachal pradesh,sirmaur,2010,15,12,0,36,5,17,0
6858,himachal pradesh,solan,2010,11,11,0,12,1,20,0
6859,himachal pradesh,una,2010,9,13,1,19,15,37,0
6861,jammu & kashmir,anantnag,2010,7,71,0,112,24,3,0
6862,jammu & kashmir,awantipora,2010,2,17,0,19,3,0,0
6863,jammu & kashmir,bandipora,2010,4,42,0,66,9,0,0
6864,jammu & kashmir,baramulla,2010,7,55,0,68,12,1,0
6865,jammu & kashmir,budgam,2010,7,67,0,93,34,0,0
6866,jammu & kashmir,crime jammu,2010,0,0,0,0,0,0,0
6867,jammu & kashmir,crime kashmir,2010,0,0,0,0,0,0,0
6868,jammu & kashmir,doda,2010,21,57,0,27,6,21,0
6869,jammu & kashmir,ganderbal,2010,1,15,0,44,0,1,0
6870,jammu & kashmir,handwara,2010,1,35,0,47,7,1,0
6871,jammu & kashmir,jammu,2010,36,78,6,36,42,70,0
6872,jammu & kashmir,kargil,2010,0,1,0,0,0,0,0
6873,jammu & kashmir,kathua,2010,17,17,2,26,4,5,0
6874,jammu & kashmir,kishtwar,2010,3,23,0,5,0,5,0
6875,jammu & kashmir,kulgam,2010,4,40,0,60,5,1,0
6876,jammu & kashmir,kupwara,2010,3,30,0,21,4,1,0
6877,jammu & kashmir,leh,2010,2,3,0,3,0,0,0
6878,jammu & kashmir,poonch,2010,20,34,0,30,10,16,0
6879,jammu & kashmir,pulwama,2010,8,31,0,11,13,0,0
6880,jammu & kashmir,railways,2010,0,0,0,0,0,0,0
6881,jammu & kashmir,railways,2010,1,0,0,0,0,0,0
6882,jammu & kashmir,rajouri,2010,36,42,0,26,4,44,0
6883,jammu & kashmir,ramban,2010,6,17,0,11,2,0,0
6884,jammu & kashmir,reasi,2010,8,12,0,13,1,0,0
6885,jammu & kashmir,samba,2010,5,4,1,7,1,6,0
6886,jammu & kashmir,shopian,2010,9,45,0,96,5,1,0
6887,jammu & kashmir,sopore,2010,9,34,0,59,13,3,0
6888,jammu & kashmir,srinagar,2010,13,60,0,130,58,17,0
6889,jammu & kashmir,udhampur,2010,15,10,0,28,5,15,0
6891,jharkhand,bokaro,2010,28,64,26,2,0,70,0
6892,jharkhand,chaibasa,2010,48,24,1,7,0,7,0
6893,jharkhand,chatra,2010,11,21,18,3,0,9,0
6894,jharkhand,deoghar,2010,33,17,19,7,2,21,0
6895,jharkhand,dhanbad,2010,32,83,31,30,2,34,0
6896,jharkhand,dhanbad rly.,2010,1,3,1,11,0,0,0
6897,jharkhand,dumka,2010,52,27,6,8,0,46,0
6898,jharkhand,garhwa,2010,21,23,10,11,0,38,0
6899,jharkhand,giridih,2010,37,18,39,9,4,63,0
6900,jharkhand,godda,2010,26,25,7,25,0,11,0
6901,jharkhand,gumla,2010,57,41,2,8,0,7,1
6902,jharkhand,hazaribagh,2010,30,50,27,18,0,42,0
6903,jharkhand,jamshedpur,2010,38,58,15,9,3,55,0
6904,jharkhand,jamshedpur rly.,2010,0,1,0,1,0,0,0
6905,jharkhand,jamtara,2010,9,7,2,9,0,0,0
6906,jharkhand,khunti,2010,2,2,0,2,0,4,4
6907,jharkhand,koderma,2010,15,13,8,6,0,21,0
6908,jharkhand,latehar,2010,16,14,3,0,0,8,0
6909,jharkhand,lohardagga,2010,39,0,0,0,0,25,0
6910,jharkhand,pakur,2010,45,15,1,11,0,31,0
6911,jharkhand,palamu,2010,27,15,23,21,0,22,0
6912,jharkhand,ramgarh,2010,13,16,5,10,2,39,1
6913,jharkhand,ranchi,2010,92,113,22,14,3,53,2
6914,jharkhand,sahebganj,2010,51,29,4,12,0,25,0
6915,jharkhand,saraikela,2010,32,12,6,8,0,17,0
6916,jharkhand,simdega,2010,18,5,0,3,0,2,0
6918,karnataka,bagalkot,2010,9,6,5,67,0,59,0
6919,karnataka,bangalore commr.,2010,65,29,52,308,50,398,0
6920,karnataka,bangalore rural,2010,16,18,8,48,0,55,0
6921,karnataka,belgaum,2010,42,44,10,222,8,273,0
6922,karnataka,bellary,2010,12,15,13,80,0,99,0
6923,karnataka,bidar,2010,8,19,6,26,1,88,0
6924,karnataka,bijapur,2010,13,27,5,58,0,160,0
6925,karnataka,cbpura,2010,9,18,5,34,0,41,0
6926,karnataka,chamarajnagar,2010,12,5,3,53,0,52,0
6927,karnataka,chickmagalur,2010,19,21,11,63,3,90,0
6928,karnataka,chitradurga,2010,26,38,7,158,0,99,0
6929,karnataka,dakshin kannada,2010,16,9,1,67,2,62,0
6930,karnataka,davanagere,2010,16,20,9,91,1,120,0
6931,karnataka,dharwad commr.,2010,1,13,0,16,3,45,0
6932,karnataka,dharwad rural,2010,8,11,0,44,0,23,0
6933,karnataka,gadag,2010,6,0,1,35,0,53,0
6934,karnataka,gulbarga,2010,34,56,6,56,0,152,0
6935,karnataka,hassan,2010,23,25,14,134,0,180,0
6936,karnataka,haveri,2010,6,0,2,65,0,65,0
6937,karnataka,k.g.f.,2010,7,14,8,20,0,26,0
6938,karnataka,kodagu,2010,20,7,1,57,0,61,0
6939,karnataka,kolar,2010,12,5,4,29,0,12,0
6940,karnataka,koppal,2010,10,0,2,29,0,46,0
6941,karnataka,mandya,2010,30,35,10,117,0,185,0
6942,karnataka,mysore commr.,2010,7,18,4,22,0,59,0
6943,karnataka,mysore rural,2010,43,25,13,93,0,161,0
6944,karnataka,raichur,2010,31,32,3,105,0,195,0
6945,karnataka,railways,2010,1,0,1,0,0,0,0
6946,karnataka,ramanagar,2010,14,24,22,53,0,76,0
6947,karnataka,shimoga,2010,17,24,4,113,8,277,0
6948,karnataka,tumkur,2010,25,14,14,107,0,78,0
6949,karnataka,udupi,2010,12,3,1,31,1,38,0
6950,karnataka,uttar kannada,2010,11,11,0,78,3,66,0
6951,karnataka,yadgiri,2010,5,0,3,65,3,47,0
6953,kerala,alapuzha,2010,40,20,0,176,45,259,0
6954,kerala,ernakulam commr.,2010,20,5,2,67,23,146,0
6955,kerala,ernakulam rural,2010,42,11,1,146,44,203,0
6956,kerala,idukki,2010,33,4,0,177,13,208,0
6957,kerala,kannur,2010,23,6,0,131,9,300,0
6958,kerala,kasargod,2010,23,1,1,93,28,194,0
6959,kerala,kollam,2010,55,32,4,364,10,581,0
6960,kerala,kottayam,2010,46,7,0,236,66,257,0
6961,kerala,kozhikode commr.,2010,16,7,1,70,70,164,0
6962,kerala,kozhikode rural,2010,35,14,1,146,12,321,0
6963,kerala,malappuram,2010,49,13,0,156,29,658,0
6964,kerala,palakkad,2010,49,9,4,96,11,352,0
6965,kerala,pathanamthitta,2010,29,10,2,132,51,124,0
6966,kerala,railways,2010,0,0,0,12,4,0,0
6967,kerala,thrissur,2010,49,9,1,205,39,400,0
6968,kerala,trivandrum commr.,2010,27,14,3,194,41,135,0
6969,kerala,trivandrum rural,2010,68,21,1,476,28,367,0
6970,kerala,wayanadu,2010,30,1,1,59,14,128,0
6972,madhya pradesh,alirajpur,2010,27,7,1,23,0,10,0
6973,madhya pradesh,anuppur,2010,35,5,12,74,4,54,0
6974,madhya pradesh,ashok nagar,2010,45,9,8,103,10,59,0
6975,madhya pradesh,balaghat,2010,52,6,4,97,14,40,0
6976,madhya pradesh,barwani,2010,32,4,6,56,8,6,0
6977,madhya pradesh,betul,2010,144,22,24,152,9,42,0
6978,madhya pradesh,bhind,2010,30,8,40,60,2,42,0
6979,madhya pradesh,bhopal,2010,106,59,31,28,186,205,1
6980,madhya pradesh,bhopal rly.,2010,2,1,4,10,3,0,0
6981,madhya pradesh,burhanpur,2010,22,2,11,57,11,18,0
6982,madhya pradesh,chhatarpur,2010,55,24,24,184,11,55,0
6983,madhya pradesh,chhindwara,2010,102,14,8,235,38,105,0
6984,madhya pradesh,damoh,2010,41,19,25,203,0,84,0
6985,madhya pradesh,datiya,2010,27,10,8,75,0,27,0
6986,madhya pradesh,dewas,2010,89,26,10,192,41,131,0
6987,madhya pradesh,dhar,2010,89,41,54,176,22,82,0
6988,madhya pradesh,dindori,2010,31,1,4,89,5,17,0
6989,madhya pradesh,guna,2010,56,11,13,150,9,47,1
6990,madhya pradesh,gwalior,2010,71,82,52,180,18,248,0
6991,madhya pradesh,harda,2010,40,9,3,54,5,17,0
6992,madhya pradesh,hoshangabad,2010,73,35,20,140,48,111,0
6993,madhya pradesh,indore,2010,104,45,38,338,67,352,2
6994,madhya pradesh,indore rly.,2010,0,1,0,2,1,0,0
6995,madhya pradesh,jabalpur,2010,130,32,56,189,60,185,1
6996,madhya pradesh,jabalpur rly.,2010,5,1,0,1,1,0,0
6997,madhya pradesh,jhabua,2010,35,12,1,45,0,5,0
6998,madhya pradesh,katni,2010,69,10,13,144,18,77,0
6999,madhya pradesh,khandwa,2010,46,13,9,154,21,39,0
7000,madhya pradesh,khargon,2010,71,14,31,162,28,35,0
7001,madhya pradesh,mandla,2010,56,7,5,68,6,17,0
7002,madhya pradesh,mandsaur,2010,58,19,4,108,14,59,0
7003,madhya pradesh,morena,2010,40,17,32,80,0,75,0
7004,madhya pradesh,narsinghpur,2010,65,5,21,135,12,63,0
7005,madhya pradesh,neemuch,2010,12,11,3,48,7,47,0
7006,madhya pradesh,panna,2010,47,5,16,87,0,47,0
7007,madhya pradesh,raisen,2010,86,32,16,210,0,65,0
7008,madhya pradesh,rajgarh,2010,73,27,14,179,27,30,0
7009,madhya pradesh,ratlam,2010,88,23,16,145,32,94,0
7010,madhya pradesh,rewa,2010,81,43,37,140,1,124,0
7011,madhya pradesh,sagar,2010,120,63,35,385,16,133,0
7012,madhya pradesh,satna,2010,89,20,26,199,18,119,0
7013,madhya pradesh,seoni,2010,71,16,18,92,23,38,0
7014,madhya pradesh,shahdol,2010,61,16,12,123,6,63,0
7015,madhya pradesh,shajapur,2010,56,16,11,117,19,33,0
7016,madhya pradesh,sheopur,2010,11,4,3,35,0,23,0
7017,madhya pradesh,shivpuri,2010,73,22,7,131,9,32,0
7018,madhya pradesh,sidhi,2010,44,28,26,104,3,36,0
7019,madhya pradesh,sihore,2010,70,26,10,135,15,89,0
7020,madhya pradesh,singrauli,2010,46,24,15,119,2,85,0
7021,madhya pradesh,tikamgarh,2010,78,16,15,143,4,59,0
7022,madhya pradesh,ujjain,2010,77,48,20,179,42,193,0
7023,madhya pradesh,umariya,2010,23,1,3,72,0,25,0
7024,madhya pradesh,vidisha,2010,81,18,17,239,22,114,0
7026,maharashtra,ahmednagar,2010,57,45,10,115,1,604,0
7027,maharashtra,akola,2010,25,23,12,100,55,149,0
7028,maharashtra,amravati commr.,2010,20,28,3,52,12,96,0
7029,maharashtra,amravati rural,2010,40,29,2,179,38,135,0
7030,maharashtra,aurangabad commr.,2010,23,30,10,52,39,157,0
7031,maharashtra,aurangabad rural,2010,16,12,21,56,14,303,0
7032,maharashtra,beed,2010,28,29,11,87,11,360,0
7033,maharashtra,bhandara,2010,24,13,3,42,12,61,0
7034,maharashtra,buldhana,2010,29,18,34,131,40,185,0
7035,maharashtra,chandrapur,2010,43,16,7,117,116,147,0
7036,maharashtra,dhule,2010,18,12,6,28,9,234,0
7037,maharashtra,gadchiroli,2010,16,9,0,28,0,20,0
7038,maharashtra,gondia,2010,28,15,3,80,27,41,0
7039,maharashtra,hingoli,2010,14,4,1,33,7,115,0
7040,maharashtra,jalgaon,2010,49,32,11,143,41,425,0
7041,maharashtra,jalna,2010,11,11,40,81,10,315,0
7042,maharashtra,kolhapur,2010,27,13,18,71,12,96,0
7043,maharashtra,latur,2010,28,31,3,85,3,229,0
7044,maharashtra,mumbai commr.,2010,194,146,21,475,138,312,0
7045,maharashtra,mumbai rly.,2010,2,3,0,15,9,0,0
7046,maharashtra,nagpur commr.,2010,58,34,8,87,48,175,0
7047,maharashtra,nagpur rly.,2010,1,2,0,8,2,0,0
7048,maharashtra,nagpur rural,2010,39,26,8,78,19,56,0
7049,maharashtra,nanded,2010,36,43,68,85,5,315,0
7050,maharashtra,nandurbar,2010,20,12,2,32,12,88,0
7051,maharashtra,nasik commr.,2010,30,19,2,46,18,124,0
7052,maharashtra,nasik rural,2010,53,19,6,79,27,344,0
7053,maharashtra,navi mumbai,2010,27,11,3,36,38,89,0
7054,maharashtra,osmanabad,2010,28,23,2,74,11,161,0
7055,maharashtra,parbhani,2010,20,21,5,54,6,209,0
7056,maharashtra,pune commr.,2010,91,94,4,78,91,214,0
7057,maharashtra,pune rly.,2010,0,1,0,1,0,0,0
7058,maharashtra,pune rural,2010,72,33,15,136,30,200,0
7059,maharashtra,raigad,2010,15,7,0,39,10,49,0
7060,maharashtra,ratnagiri,2010,28,7,0,37,12,33,0
7061,maharashtra,sangli,2010,49,10,18,67,10,84,0
7062,maharashtra,satara,2010,27,29,0,82,19,170,0
7063,maharashtra,sindhudurg,2010,9,4,0,10,12,11,0
7064,maharashtra,solapur commr.,2010,12,10,2,22,2,78,0
7065,maharashtra,solapur rural,2010,63,34,5,97,35,205,0
7066,maharashtra,thane commr.,2010,93,61,9,152,32,365,0
7067,maharashtra,thane rural,2010,47,20,6,95,42,120,0
7068,maharashtra,wardha,2010,44,22,2,119,57,93,0
7069,maharashtra,washim,2010,12,14,5,56,10,102,0
7070,maharashtra,yavatmal,2010,33,49,7,121,38,165,0
7072,manipur,bishnupur,2010,6,12,0,7,0,4,0
7073,manipur,chandel,2010,0,0,0,0,0,0,0
7074,manipur,churachandpur,2010,1,0,0,0,0,0,0
7075,manipur,cid,2010,0,0,0,0,0,0,0
7076,manipur,imphal east,2010,6,23,0,4,0,3,0
7077,manipur,imphal west,2010,10,45,0,12,0,3,0
7078,manipur,senapati,2010,1,2,0,0,0,0,0
7079,manipur,tamenglong,2010,0,0,0,0,0,0,0
7080,manipur,thoubal,2010,9,25,0,8,0,8,0
7081,manipur,ukhrul,2010,1,0,0,0,0,0,0
7083,meghalaya,garo hills east,2010,5,3,0,3,0,0,0
7084,meghalaya,garo hills south,2010,4,3,0,0,0,1,0
7085,meghalaya,garo hills west,2010,15,20,0,18,0,5,0
7086,meghalaya,jaintia hills,2010,33,3,0,1,0,0,0
7087,meghalaya,khasi hills east,2010,41,2,0,10,0,17,0
7088,meghalaya,khasi hills west,2010,28,4,0,10,0,0,0
7089,meghalaya,ri-bhoi,2010,23,2,0,6,0,1,0
7091,mizoram,aizawl,2010,34,0,0,42,0,2,0
7092,mizoram,champhai,2010,20,0,0,5,0,0,0
