,state_ut,district,year,rape,kidnapping_abduction,dowry_deaths,assault_intnt_outrage_modesty,inslt_modesty_women,cruelty_husban_reltvs,in_trafficking
3756,chhattisgarh,jashpur,2006,62,7,1,46,3,11,0
3757,chhattisgarh,kabirdham,2006,36,0,1,67,8,35,0
3758,chhattisgarh,kanker,2006,23,6,2,20,5,13,0
3759,chhattisgarh,korba,2006,40,4,5,86,6,27,0
3760,chhattisgarh,koriya,2006,51,5,0,64,2,27,0
3761,chhattisgarh,mahasamund,2006,32,2,2,64,3,20,0
3762,chhattisgarh,narayanpur,2006,2,0,0,3,0,0,0
3763,chhattisgarh,raigarh,2006,38,7,4,92,9,22,0
3764,chhattisgarh,raipur,2006,130,42,25,228,34,98,0
3765,chhattisgarh,rajnandgaon,2006,69,9,5,83,7,40,1
3766,chhattisgarh,sarguja,2006,75,11,0,72,1,29,0
3767,chhattisgarh,surajpur,2006,57,4,1,57,2,32,0
3769,goa,north goa,2006,8,5,0,8,3,8,0
3770,goa,south goa,2006,13,5,0,10,4,6,0
3772,gujarat,ahmedabad commr.,2006,46,146,4,72,22,956,0
3773,gujarat,ahmedabad rural,2006,10,27,0,31,0,92,0
3774,gujarat,ahwa-dang,2006,3,0,0,6,0,11,0
3775,gujarat,amreli,2006,15,30,3,20,0,112,0
3776,gujarat,anand,2006,14,30,0,30,5,141,0
3777,gujarat,bharuch,2006,7,6,0,8,0,66,0
3778,gujarat,bhavnagar,2006,26,116,7,101,61,285,0
3779,gujarat,dahod,2006,0,19,0,11,0,39,0
3780,gujarat,gandhinagar,2006,14,20,0,17,6,119,0
3781,gujarat,himatnagar,2006,11,32,0,25,0,151,0
3782,gujarat,jamnagar,2006,13,18,0,14,11,206,0
3783,gujarat,junagadh,2006,6,44,3,38,4,415,0
3784,gujarat,kheda north,2006,17,34,0,22,0,204,0
3785,gujarat,kutch,2006,19,41,3,37,0,343,0
3786,gujarat,mehsana,2006,6,36,3,28,0,219,0
3787,gujarat,narmada,2006,2,6,0,6,0,10,0
3788,gujarat,navsari,2006,2,7,0,4,0,38,0
3789,gujarat,palanpur,2006,22,35,1,43,0,188,0
3790,gujarat,panchmahal,2006,6,42,0,24,0,101,0
3791,gujarat,patan,2006,10,11,0,25,0,147,0
3792,gujarat,porbandar,2006,2,6,1,1,0,45,0
3793,gujarat,rajkot commr.,2006,4,18,1,5,12,165,0
3794,gujarat,rajkot rural,2006,21,33,1,34,5,300,0
3795,gujarat,surat commr.,2006,31,86,22,46,6,249,0
3796,gujarat,surat rural,2006,11,8,0,11,0,40,0
3797,gujarat,surendranagar,2006,17,20,1,34,2,81,0
3798,gujarat,vadodara commr.,2006,6,42,0,17,2,181,0
3799,gujarat,vadodara rural,2006,10,16,0,10,1,39,0
3800,gujarat,valsad,2006,1,12,0,10,0,32,0
3801,gujarat,w.rly,2006,2,4,0,6,1,2,0
3803,haryana,ambala,2006,19,16,9,26,27,174,0
3804,haryana,bhiwani,2006,35,26,19,38,8,100,0
3805,haryana,faridabad,2006,40,66,14,35,144,146,0
3806,haryana,fatehabad,2006,18,5,6,17,7,83,0
3807,haryana,grp,2006,1,1,6,6,113,0,0
3808,haryana,gurgaon,2006,30,51,20,32,56,89,0
3809,haryana,hissar,2006,23,26,17,19,0,158,0
3810,haryana,jhajjar,2006,15,9,16,14,9,58,0
3811,haryana,jind,2006,32,7,13,17,12,53,0
3812,haryana,kaithal,2006,25,6,9,14,0,149,0
3813,haryana,karnal,2006,51,23,13,35,1,214,0
3814,haryana,kurukshetra,2006,34,15,5,10,37,116,0
3815,haryana,mahendragarh,2006,17,16,10,32,0,41,0
3816,haryana,mewat,2006,35,4,8,24,7,124,0
3817,haryana,palwal,2006,26,17,5,21,0,47,0
3818,haryana,panchkula,2006,10,13,2,13,0,63,0
3819,haryana,panipat,2006,65,29,19,18,13,104,0
3820,haryana,rewari,2006,21,9,4,23,0,51,0
3821,haryana,rohtak,2006,34,17,22,13,29,80,0
3822,haryana,sirsa,2006,18,2,4,14,0,129,0
3823,haryana,sonipat,2006,31,49,26,46,28,165,0
3824,haryana,yamunanagar,2006,28,24,8,19,0,110,0
3826,himachal pradesh,bilaspur,2006,11,2,0,27,3,23,0
3827,himachal pradesh,chamba,2006,4,11,0,18,0,3,0
3828,himachal pradesh,g.r.p.,2006,0,0,0,0,0,0,0
3829,himachal pradesh,hamirpur,2006,1,4,0,18,8,34,0
3830,himachal pradesh,kangra,2006,12,22,0,34,9,57,0
3831,himachal pradesh,kinnaur,2006,2,4,0,2,1,3,0
3832,himachal pradesh,kullu,2006,10,9,0,24,0,16,0
3833,himachal pradesh,lahaul-spiti,2006,0,1,0,0,0,1,0
3834,himachal pradesh,mandi,2006,18,7,0,51,4,27,0
3835,himachal pradesh,shimla,2006,34,26,0,39,0,30,0
3836,himachal pradesh,sirmaur,2006,3,4,1,23,3,26,0
3837,himachal pradesh,solan,2006,9,13,1,28,2,21,0
3838,himachal pradesh,una,2006,9,6,1,11,1,18,0
3840,jammu & kashmir,anantnag,2006,22,81,0,34,60,0,0
3841,jammu & kashmir,awantipora,2006,9,12,0,25,3,0,0
3842,jammu & kashmir,baramulla,2006,15,101,0,153,21,1,0
3843,jammu & kashmir,border district,2006,6,8,1,3,7,4,0
3844,jammu & kashmir,budgam,2006,5,53,0,121,14,1,0
3845,jammu & kashmir,crime jammu,2006,0,0,0,0,0,0,0
3846,jammu & kashmir,crime srinagar,2006,0,0,0,0,0,0,0
3847,jammu & kashmir,doda,2006,10,31,0,16,7,8,0
3848,jammu & kashmir,ganderbal,2006,4,34,0,36,5,0,0
3849,jammu & kashmir,handwara,2006,8,23,0,73,6,2,0
3850,jammu & kashmir,jammu,2006,21,52,3,28,59,41,0
3851,jammu & kashmir,kargil,2006,0,4,0,2,0,1,0
3852,jammu & kashmir,kathua,2006,12,26,3,17,7,12,0
3853,jammu & kashmir,kulgam,2006,14,46,0,44,11,1,0
3854,jammu & kashmir,kupwara,2006,11,27,0,77,11,2,0
3855,jammu & kashmir,leh,2006,3,5,0,5,0,0,0
3856,jammu & kashmir,poonch,2006,21,20,0,13,3,12,0
3857,jammu & kashmir,pulwama,2006,9,50,0,37,7,1,0
3858,jammu & kashmir,railways,2006,0,0,0,0,0,0,0
3859,jammu & kashmir,rajouri,2006,26,33,3,34,13,33,0
3860,jammu & kashmir,ramban,2006,14,4,0,6,4,0,0
3861,jammu & kashmir,reasi,2006,7,10,0,9,3,3,0
3862,jammu & kashmir,srinagar,2006,22,93,0,208,95,10,0
3863,jammu & kashmir,udhampur,2006,11,10,0,19,11,3,0
3865,jharkhand,bokaro,2006,24,43,16,7,0,64,0
3866,jharkhand,chaibasa,2006,53,8,7,7,0,17,0
3867,jharkhand,chatra,2006,13,11,16,3,0,7,0
3868,jharkhand,deoghar,2006,33,4,19,4,14,27,0
3869,jharkhand,dhanbad,2006,37,58,32,28,14,31,0
3870,jharkhand,dhanbad rly.,2006,0,0,4,3,0,1,0
3871,jharkhand,dumka,2006,55,27,7,46,0,30,1
3872,jharkhand,garhwa,2006,26,7,16,0,0,13,0
3873,jharkhand,giridih,2006,56,18,39,65,0,68,0
3874,jharkhand,godda,2006,33,0,8,16,0,47,0
3875,jharkhand,gumla,2006,55,23,1,12,0,12,0
3876,jharkhand,hazaribagh,2006,45,54,39,70,0,69,0
3877,jharkhand,jamshedpur,2006,54,24,16,43,2,90,0
3878,jharkhand,jamshedpur rly.,2006,2,0,0,1,0,0,0
3879,jharkhand,jamtara,2006,21,12,4,4,0,14,0
3880,jharkhand,koderma,2006,21,10,10,2,1,8,0
3881,jharkhand,latehar,2006,12,6,2,1,0,4,0
3882,jharkhand,lohardagga,2006,21,10,0,20,0,29,0
3883,jharkhand,pakur,2006,28,17,3,13,0,34,0
3884,jharkhand,palamu,2006,32,10,19,0,7,32,0
3885,jharkhand,ranchi,2006,79,40,14,36,2,40,4
3886,jharkhand,sahebganj,2006,53,15,5,19,0,12,0
3887,jharkhand,saraikela,2006,17,4,2,4,0,15,0
3888,jharkhand,simdega,2006,29,9,2,10,4,4,0
3890,karnataka,bagalkot,2006,12,13,3,45,1,59,0
3891,karnataka,bangalore commr.,2006,33,29,50,143,2,290,0
3892,karnataka,bangalore rural,2006,26,22,26,121,0,99,0
3893,karnataka,belgaum,2006,22,23,13,107,2,152,0
3894,karnataka,bellary,2006,15,22,13,59,0,70,0
3895,karnataka,bidar,2006,8,13,10,82,2,69,0
3896,karnataka,bijapur,2006,18,19,4,89,0,126,0
3897,karnataka,chamarajnagar,2006,16,5,1,35,0,25,0
3898,karnataka,chickmagalur,2006,17,9,4,71,8,89,0
3899,karnataka,chitradurga,2006,16,17,3,52,0,28,0
3900,karnataka,dakshin kannada,2006,17,5,2,47,6,34,0
3901,karnataka,davanagere,2006,17,12,11,60,6,79,0
3902,karnataka,dharwad commr.,2006,3,8,1,13,1,34,0
3903,karnataka,dharwad rural,2006,4,2,1,15,0,12,0
3904,karnataka,gadag,2006,1,3,4,20,1,17,0
3905,karnataka,gulbarga,2006,18,28,9,78,0,122,0
3906,karnataka,hassan,2006,13,7,7,62,0,62,0
3907,karnataka,haveri,2006,5,4,1,37,0,17,0
3908,karnataka,k.g.f.,2006,3,6,4,18,0,10,0
3909,karnataka,kodagu,2006,6,1,0,21,2,26,0
3910,karnataka,kolar,2006,13,19,16,50,0,47,0
3911,karnataka,koppal,2006,6,7,3,28,0,23,0
3912,karnataka,mandya,2006,19,13,8,79,0,89,0
3913,karnataka,mysore commr.,2006,15,5,10,14,0,94,0
3914,karnataka,mysore rural,2006,10,2,13,43,0,66,0
3915,karnataka,raichur,2006,13,12,6,76,5,85,0
3916,karnataka,railways,2006,0,0,2,4,0,1,0
3917,karnataka,shimoga,2006,23,14,5,61,2,191,0
3918,karnataka,tumkur,2006,13,5,10,87,0,47,0
3919,karnataka,udupi,2006,11,3,4,17,0,24,0
3920,karnataka,uttar kannada,2006,7,0,0,49,0,42,0
3922,kerala,alapuzha,2006,15,14,1,177,14,227,0
3923,kerala,cbcid,2006,1,1,0,0,0,2,0
3924,kerala,ernakulam commr.,2006,14,8,0,65,20,87,0
3925,kerala,ernakulam rural,2006,25,9,1,87,5,124,0
3926,kerala,idukki,2006,30,11,2,133,12,131,0
3927,kerala,kannur,2006,37,8,0,116,12,227,0
3928,kerala,kasargod,2006,27,4,0,81,4,149,0
3929,kerala,kollam,2006,75,28,1,351,10,445,0
3930,kerala,kottayam,2006,30,19,2,196,29,186,0
3931,kerala,kozhikode commr.,2006,19,8,3,51,8,134,0
3932,kerala,kozhikode rural,2006,40,8,4,128,11,234,0
3933,kerala,malappuram,2006,45,5,1,145,12,458,0
3934,kerala,palakkad,2006,59,2,4,52,17,363,0
3935,kerala,pathanamthitta,2006,24,9,0,145,9,129,0
3936,kerala,railways,2006,0,0,0,5,0,0,0
3937,kerala,thrissur,2006,55,6,3,220,22,302,0
3938,kerala,trivandrum commr.,2006,28,20,1,133,10,107,0
3939,kerala,trivandrum rural,2006,41,40,1,388,19,281,0
3940,kerala,wayanadu,2006,36,2,1,70,8,122,0
3942,madhya pradesh,anuppur,2006,38,7,7,81,3,35,0
3943,madhya pradesh,ashok nagar,2006,54,6,6,120,5,23,0
3944,madhya pradesh,balaghat,2006,67,3,6,111,10,41,0
3945,madhya pradesh,barwani,2006,48,2,4,103,15,32,0
3946,madhya pradesh,betul,2006,142,24,13,134,25,71,0
3947,madhya pradesh,bhind,2006,34,6,32,71,1,69,0
3948,madhya pradesh,bhopal,2006,70,42,22,193,44,103,0
3949,madhya pradesh,bhopal rly.,2006,1,1,2,10,3,1,0
3950,madhya pradesh,burhanpur,2006,21,4,3,45,15,28,0
3951,madhya pradesh,chhatarpur,2006,59,20,19,170,18,70,0
3952,madhya pradesh,chhindwara,2006,125,14,13,188,29,79,0
3953,madhya pradesh,damoh,2006,40,1,40,116,0,51,0
3954,madhya pradesh,datiya,2006,23,7,12,73,0,21,0
3955,madhya pradesh,dewas,2006,85,16,10,168,31,136,0
3956,madhya pradesh,dhar,2006,103,31,30,183,10,47,0
3957,madhya pradesh,dindori,2006,26,0,2,51,0,15,0
3958,madhya pradesh,guna,2006,69,12,7,162,17,48,0
3959,madhya pradesh,gwalior,2006,77,33,32,186,13,172,0
3960,madhya pradesh,harda,2006,25,5,5,37,2,16,0
3961,madhya pradesh,hoshangabad,2006,57,8,12,112,14,29,0
3962,madhya pradesh,indore,2006,90,33,22,253,68,263,0
3963,madhya pradesh,indore rly.,2006,3,0,0,4,2,1,0
3964,madhya pradesh,jabalpur,2006,103,32,31,228,94,127,0
3965,madhya pradesh,jabalpur rly.,2006,1,1,0,7,3,0,0
3966,madhya pradesh,jhabua,2006,32,17,4,46,2,22,0
3967,madhya pradesh,katni,2006,32,6,18,142,11,48,0
3968,madhya pradesh,khandwa,2006,60,19,8,179,20,61,0
3969,madhya pradesh,khargon,2006,47,0,26,139,24,39,0
3970,madhya pradesh,mandla,2006,62,6,4,81,9,24,0
3971,madhya pradesh,mandsaur,2006,37,11,11,130,15,62,0
3972,madhya pradesh,morena,2006,34,15,21,77,3,59,0
3973,madhya pradesh,narsinghpur,2006,65,4,14,122,11,38,0
3974,madhya pradesh,neemuch,2006,22,4,4,34,7,42,0
3975,madhya pradesh,panna,2006,41,3,14,68,0,20,0
3976,madhya pradesh,raisen,2006,74,11,18,172,17,52,0
3977,madhya pradesh,rajgarh,2006,83,6,9,146,35,101,0
3978,madhya pradesh,ratlam,2006,62,14,9,125,24,78,0
3979,madhya pradesh,rewa,2006,47,18,46,125,2,51,0
3980,madhya pradesh,sagar,2006,116,30,28,284,19,131,0
3981,madhya pradesh,satna,2006,72,10,39,198,11,92,0
3982,madhya pradesh,seoni,2006,57,5,11,105,9,35,0
3983,madhya pradesh,shahdol,2006,67,4,16,140,9,69,0
3984,madhya pradesh,shajapur,2006,58,10,11,150,27,62,0
3985,madhya pradesh,sheopur,2006,19,4,2,34,0,31,0
3986,madhya pradesh,shivpuri,2006,83,17,33,170,7,50,0
3987,madhya pradesh,sidhi,2006,66,31,21,129,2,47,0
3988,madhya pradesh,sihore,2006,66,11,14,99,6,48,0
3989,madhya pradesh,tikamgarh,2006,52,5,22,131,4,34,0
3990,madhya pradesh,ujjain,2006,79,34,12,175,39,157,0
3991,madhya pradesh,umariya,2006,21,0,4,56,4,13,0
3992,madhya pradesh,vidisha,2006,85,14,15,180,23,45,0
3994,maharashtra,ahmednagar,2006,68,22,0,129,0,467,0
3995,maharashtra,akola,2006,25,26,1,95,14,135,0
3996,maharashtra,amravati commr.,2006,21,15,3,36,24,76,0
3997,maharashtra,amravati rural,2006,44,20,4,118,35,131,0
3998,maharashtra,aurangabad commr.,2006,33,17,3,39,22,107,0
3999,maharashtra,aurangabad rural,2006,10,8,39,56,12,255,0
4000,maharashtra,beed,2006,24,23,12,98,10,310,0
4001,maharashtra,bhandara,2006,40,10,4,54,29,89,0
4002,maharashtra,buldhana,2006,23,5,13,128,41,192,0
4003,maharashtra,chandrapur,2006,30,14,6,81,47,123,0
4004,maharashtra,dhule,2006,12,8,6,33,12,189,0
4005,maharashtra,gadchiroli,2006,14,8,2,52,5,47,0
4006,maharashtra,gondia,2006,23,22,5,106,12,55,0
4007,maharashtra,hingoli,2006,15,10,8,41,2,100,0
4008,maharashtra,jalgaon,2006,52,21,14,111,25,305,0
4009,maharashtra,jalna,2006,19,6,19,58,8,248,0
4010,maharashtra,kolhapur,2006,33,22,25,71,15,132,0
4011,maharashtra,latur,2006,15,22,65,53,5,144,0
4012,maharashtra,mumbai commr.,2006,165,129,17,357,102,327,1
4013,maharashtra,mumbai rly.,2006,5,4,0,17,0,0,0
4014,maharashtra,nagpur commr.,2006,51,42,7,72,42,180,0
4015,maharashtra,nagpur rly.,2006,0,2,1,5,2,0,0
4016,maharashtra,nagpur rural,2006,37,15,5,120,45,67,0
4017,maharashtra,nanded,2006,33,21,16,82,0,221,0
4018,maharashtra,nandurbar,2006,21,6,0,22,6,96,0
4019,maharashtra,nasik commr.,2006,14,22,2,36,15,119,0
4020,maharashtra,nasik rural,2006,62,24,7,123,43,331,0
4021,maharashtra,navi mumbai,2006,18,9,7,39,11,59,0
4022,maharashtra,osmanabad,2006,37,7,3,57,5,150,0
4023,maharashtra,parbhani,2006,18,11,10,73,4,162,0
4024,maharashtra,pune commr.,2006,77,74,6,104,87,236,0
4025,maharashtra,pune rly.,2006,1,1,0,1,1,0,0
4026,maharashtra,pune rural,2006,38,27,15,93,19,161,0
4027,maharashtra,raigad,2006,25,12,0,43,15,58,0
4028,maharashtra,ratnagiri,2006,25,8,1,32,24,52,0
4029,maharashtra,sangli,2006,24,14,8,51,4,99,0
4030,maharashtra,satara,2006,34,32,8,88,10,255,0
4031,maharashtra,sindhudurg,2006,9,4,3,13,10,13,0
4032,maharashtra,solapur commr.,2006,12,9,2,22,10,59,0
4033,maharashtra,solapur rural,2006,54,24,10,81,29,103,0
4034,maharashtra,thane commr.,2006,62,65,4,150,41,269,0
4035,maharashtra,thane rural,2006,68,14,6,137,43,147,0
4036,maharashtra,wardha,2006,31,21,2,96,35,134,0
4037,maharashtra,washim,2006,12,11,10,64,12,134,0
4038,maharashtra,yavatmal,2006,66,34,8,142,51,201,0
4040,manipur,bishnupur,2006,1,5,0,6,0,2,0
4041,manipur,chandel,2006,2,0,0,1,0,0,0
4042,manipur,churachandpur,2006,20,0,0,5,0,0,0
4043,manipur,imphal east,2006,3,21,0,14,0,0,0
4044,manipur,imphal west,2006,9,29,0,15,0,5,0
4045,manipur,senapati,2006,0,0,0,0,0,0,0
4046,manipur,tamenglong,2006,0,0,0,0,0,0,0
4047,manipur,thoubal,2006,5,24,0,1,0,3,0
4048,manipur,ukhrul,2006,0,0,0,0,0,0,0
4050,meghalaya,garo hills east,2006,3,1,0,7,0,0,0
4051,meghalaya,garo hills south,2006,0,0,0,1,0,0,0
4052,meghalaya,garo hills west,2006,10,6,0,14,0,0,0
4053,meghalaya,jaintia hills,2006,19,0,0,4,0,0,0
4054,meghalaya,khasi hills east,2006,30,18,6,23,0,13,0
4055,meghalaya,khasi hills west,2006,6,0,0,0,0,0,0
4056,meghalaya,ri-bhoi,2006,6,0,0,8,0,0,0
4058,mizoram,aizawl,2006,31,0,0,24,0,1,0
4059,mizoram,champhai,2006,12,0,0,6,0,0,0
4060,mizoram,kolasib,2006,8,0,0,6,0,0,0
4061,mizoram,lawngtlai,2006,1,0,0,2,0,0,0
4062,mizoram,lunglei,2006,9,0,0,7,0,0,0
4063,mizoram,mamit,2006,2,0,0,1,0,0,0
4064,mizoram,saiha,2006,5,1,0,3,0,0,0
4065,mizoram,serchhip,2006,4,0,0,2,0,0,0
4067,nagaland,dimapur,2006,5,2,0,2,2,3,0
4068,nagaland,kiphire,2006,0,0,0,0,0,0,0
4069,nagaland,kohima,2006,8,0,0,0,0,0,0
4070,nagaland,mokokchung,2006,0,0,0,0,0,0,0
4071,nagaland,mon,2006,2,0,0,0,0,0,0
4072,nagaland,peren,2006,0,0,0,1,0,0,0
4073,nagaland,phek,2006,5,0,0,0,0,0,0
4074,nagaland,tuensang,2006,1,0,0,0,0,0,0
4075,nagaland,wokha,2006,0,1,0,0,0,0,0
4076,nagaland,zunheboto,2006,2,0,0,0,0,0,0
4078,odisha,angul,2006,41,13,12,97,13,36,0
4079,odisha,balasore,2006,59,46,46,145,26,28,0
4080,odisha,baragarh,2006,17,11,17,69,7,17,0
4081,odisha,berhampur,2006,12,9,9,87,5,11,0
4082,odisha,bhadrak,2006,45,19,23,58,18,17,0
4083,odisha,bolangir,2006,40,20,7,140,14,23,0
4084,odisha,boudh,2006,4,2,1,49,6,9,0
4085,odisha,cuttack,2006,46,51,49,48,4,36,0
4086,odisha,deogarh,2006,18,5,2,69,4,13,0
