,state_ut,district,year,rape,kidnapping_abduction,dowry_deaths,assault_intnt_outrage_modesty,inslt_modesty_women,cruelty_husban_reltvs,in_trafficking
5213,bihar,nalanda,2008,23,56,70,36,0,77,0
5214,bihar,naugachia,2008,8,6,5,35,0,65,0
5215,bihar,nawadah,2008,28,26,24,10,1,36,1
5216,bihar,patna,2008,57,78,99,31,1,189,0
5217,bihar,patna rly.,2008,0,4,2,7,0,1,0
5218,bihar,purnea,2008,185,88,3,73,0,81,0
5219,bihar,rohtas,2008,21,55,36,15,0,42,0
5220,bihar,saharsa,2008,22,20,17,75,0,21,0
5221,bihar,samastipur,2008,32,62,60,15,5,52,15
5222,bihar,saran,2008,34,58,58,10,0,41,0
5223,bihar,sheikhpura,2008,9,14,7,1,0,10,0
5224,bihar,sheohar,2008,7,11,7,4,0,13,0
5225,bihar,sitamarhi,2008,12,43,24,18,0,12,0
5226,bihar,siwan,2008,24,35,31,9,2,54,0
5227,bihar,supaul,2008,53,37,15,71,0,68,0
5228,bihar,vaishali,2008,36,114,64,34,0,30,0
5230,chhattisgarh,balrampur,2008,41,5,3,43,0,24,0
5231,chhattisgarh,bilaspur,2008,71,25,19,171,4,136,0
5232,chhattisgarh,bizapur,2008,5,2,0,5,0,1,0
5233,chhattisgarh,dantewara,2008,10,7,1,17,1,3,0
5234,chhattisgarh,dhamtari,2008,26,4,3,47,4,19,0
5235,chhattisgarh,durg,2008,109,12,11,218,17,118,0
5236,chhattisgarh,grp raipur,2008,2,0,0,4,2,0,0
5237,chhattisgarh,jagdalpur,2008,68,11,2,49,2,23,0
5238,chhattisgarh,janjgir,2008,47,7,14,135,12,123,0
5239,chhattisgarh,jashpur,2008,71,41,0,56,3,19,0
5240,chhattisgarh,kabirdham,2008,29,4,5,79,6,23,0
5241,chhattisgarh,kanker,2008,15,7,4,26,3,13,0
5242,chhattisgarh,korba,2008,31,9,5,68,10,42,0
5243,chhattisgarh,koriya,2008,54,5,2,93,6,34,0
5244,chhattisgarh,mahasamund,2008,24,7,6,57,4,27,0
5245,chhattisgarh,narayanpur,2008,1,0,0,0,0,0,0
5246,chhattisgarh,raigarh,2008,30,7,7,74,8,45,0
5247,chhattisgarh,raipur,2008,128,36,11,247,34,124,0
5248,chhattisgarh,rajnandgaon,2008,60,12,7,72,5,57,0
5249,chhattisgarh,sarguja,2008,78,8,3,89,3,27,0
5250,chhattisgarh,surajpur,2008,78,7,3,71,1,39,0
5252,goa,north goa,2008,15,17,0,15,2,5,0
5253,goa,south goa,2008,15,11,2,17,10,7,0
5255,gujarat,ahmedabad commr.,2008,44,137,1,78,19,1185,0
5256,gujarat,ahmedabad rural,2008,3,35,1,16,0,67,0
5257,gujarat,ahwa-dang,2008,3,2,0,2,0,11,0
5258,gujarat,amreli,2008,8,58,0,31,3,128,0
5259,gujarat,anand,2008,11,45,0,25,2,170,0
5260,gujarat,bharuch,2008,13,29,0,13,2,114,0
5261,gujarat,bhavnagar,2008,9,80,0,69,51,197,0
5262,gujarat,dahod,2008,13,40,0,33,0,63,0
5263,gujarat,gandhinagar,2008,8,35,3,18,2,200,0
5264,gujarat,himatnagar,2008,16,34,0,22,0,217,0
5265,gujarat,jamnagar,2008,17,25,0,14,1,239,0
5266,gujarat,junagadh,2008,5,43,3,66,3,456,0
5267,gujarat,kheda north,2008,8,39,0,40,0,219,0
5268,gujarat,kutch,2008,16,42,1,26,6,334,0
5269,gujarat,mehsana,2008,9,48,0,33,1,289,0
5270,gujarat,narmada,2008,7,7,0,8,1,12,0
5271,gujarat,navsari,2008,2,4,0,1,1,5,0
5272,gujarat,palanpur,2008,37,43,1,34,0,201,0
5273,gujarat,panchmahal,2008,8,53,0,29,2,148,0
5274,gujarat,patan,2008,19,24,0,29,0,157,0
5275,gujarat,porbandar,2008,3,11,0,5,0,48,0
5276,gujarat,rajkot commr.,2008,12,40,1,30,19,312,0
5277,gujarat,rajkot rural,2008,24,42,4,45,2,293,0
5278,gujarat,surat commr.,2008,28,79,11,54,2,472,0
5279,gujarat,surat rural,2008,3,5,0,7,0,30,0
5280,gujarat,surendranagar,2008,21,38,0,50,1,133,0
5281,gujarat,tapi,2008,3,2,0,2,0,6,0
5282,gujarat,vadodara commr.,2008,7,30,0,16,3,268,0
5283,gujarat,vadodara rural,2008,11,37,0,21,0,87,0
5284,gujarat,valsad,2008,4,9,0,6,0,32,0
5285,gujarat,w.rly,2008,2,3,1,5,1,1,0
5287,haryana,ambala,2008,35,49,11,27,21,172,0
5288,haryana,bhiwani,2008,33,36,14,24,20,111,0
5289,haryana,faridabad,2008,46,94,21,23,97,173,0
5290,haryana,fatehabad,2008,12,21,4,16,13,143,0
5291,haryana,grp,2008,1,3,6,7,158,0,0
5292,haryana,gurgaon,2008,35,66,19,27,32,123,0
5293,haryana,hissar,2008,23,27,19,25,9,214,0
5294,haryana,jhajjar,2008,22,15,20,13,42,115,0
5295,haryana,jind,2008,38,23,18,21,15,73,0
5296,haryana,kaithal,2008,14,16,13,14,0,150,0
5297,haryana,karnal,2008,50,23,17,31,21,124,0
5298,haryana,kurukshetra,2008,41,24,12,11,27,72,0
5299,haryana,mahendragarh,2008,21,20,16,17,0,73,0
5300,haryana,mewat,2008,29,13,7,6,6,114,0
5301,haryana,palwal,2008,29,23,15,25,33,89,0
5302,haryana,panchkula,2008,15,18,5,6,1,72,0
5303,haryana,panipat,2008,30,34,13,16,17,62,0
5304,haryana,rewari,2008,23,25,13,31,0,72,0
5305,haryana,rohtak,2008,39,20,17,25,38,106,0
5306,haryana,sirsa,2008,31,16,9,14,0,127,0
5307,haryana,sonipat,2008,36,43,24,31,50,149,0
5308,haryana,yamunanagar,2008,28,35,9,25,5,101,0
5310,himachal pradesh,bilaspur,2008,10,7,2,28,5,35,0
5311,himachal pradesh,chamba,2008,10,16,0,26,0,10,0
5312,himachal pradesh,g.r.p.,2008,0,0,0,0,0,0,0
5313,himachal pradesh,hamirpur,2008,8,12,0,15,7,39,0
5314,himachal pradesh,kangra,2008,19,15,0,37,13,68,0
5315,himachal pradesh,kinnaur,2008,4,2,0,3,0,3,0
5316,himachal pradesh,kullu,2008,16,17,0,31,2,28,0
5317,himachal pradesh,lahaul-spiti,2008,1,0,0,0,0,1,0
5318,himachal pradesh,mandi,2008,32,13,1,75,8,42,0
5319,himachal pradesh,shimla,2008,22,19,0,31,0,33,0
5320,himachal pradesh,sirmaur,2008,10,13,0,19,0,30,0
5321,himachal pradesh,solan,2008,14,13,0,13,2,17,0
5322,himachal pradesh,una,2008,11,10,0,17,4,37,0
5324,jammu & kashmir,anantnag,2008,13,74,0,63,17,0,0
5325,jammu & kashmir,awantipora,2008,4,13,0,40,1,1,0
5326,jammu & kashmir,bandipora,2008,1,44,0,74,7,0,0
5327,jammu & kashmir,baramulla,2008,13,60,0,80,12,1,0
5328,jammu & kashmir,budgam,2008,8,60,0,88,29,0,0
5329,jammu & kashmir,crime jammu,2008,0,0,0,0,0,0,0
5330,jammu & kashmir,crime srinagar,2008,0,0,0,0,0,0,0
5331,jammu & kashmir,doda,2008,20,21,0,14,4,8,0
5332,jammu & kashmir,ganderbal,2008,2,21,0,36,1,2,0
5333,jammu & kashmir,handwara,2008,6,16,0,51,6,1,0
5334,jammu & kashmir,jammu,2008,26,49,7,31,58,54,0
5335,jammu & kashmir,kargil,2008,1,1,0,5,0,0,0
5336,jammu & kashmir,kathua,2008,15,13,7,17,4,7,0
5337,jammu & kashmir,kishtwar,2008,4,12,0,10,1,5,0
5338,jammu & kashmir,kulgam,2008,5,43,0,63,4,1,0
5339,jammu & kashmir,kupwara,2008,5,19,0,31,2,2,0
5340,jammu & kashmir,leh,2008,6,3,0,7,0,0,0
5341,jammu & kashmir,poonch,2008,16,21,0,35,6,13,0
5342,jammu & kashmir,pulwama,2008,2,29,0,13,8,0,0
5343,jammu & kashmir,railways,2008,0,1,0,0,0,0,0
5344,jammu & kashmir,rajouri,2008,21,27,6,34,7,39,0
5345,jammu & kashmir,ramban,2008,9,14,0,4,4,0,0
5346,jammu & kashmir,reasi,2008,5,9,0,11,4,2,0
5347,jammu & kashmir,samba,2008,2,9,1,7,1,3,0
5348,jammu & kashmir,shopian,2008,6,14,0,49,5,1,0
5349,jammu & kashmir,srinagar,2008,16,69,0,162,104,18,0
5350,jammu & kashmir,udhampur,2008,13,14,0,10,11,4,0
5352,jharkhand,bokaro,2008,40,37,15,0,2,65,0
5353,jharkhand,chaibasa,2008,42,5,7,16,0,33,0
5354,jharkhand,chatra,2008,11,14,14,1,0,2,0
5355,jharkhand,deoghar,2008,33,2,6,5,5,29,12
5356,jharkhand,dhanbad,2008,47,76,36,35,10,57,0
5357,jharkhand,dhanbad rly.,2008,0,1,2,4,0,2,0
5358,jharkhand,dumka,2008,60,23,17,7,0,66,0
5359,jharkhand,garhwa,2008,21,16,9,15,0,20,0
5360,jharkhand,giridih,2008,48,44,33,22,1,25,0
5361,jharkhand,godda,2008,26,6,7,16,0,50,0
5362,jharkhand,gumla,2008,38,11,0,11,0,8,0
5363,jharkhand,hazaribagh,2008,57,61,36,31,0,97,0
5364,jharkhand,jamshedpur,2008,41,16,14,18,5,74,0
5365,jharkhand,jamshedpur rly.,2008,0,0,0,1,0,1,0
5366,jharkhand,jamtara,2008,20,3,5,9,0,16,0
5367,jharkhand,khunti,2008,8,2,1,1,0,1,0
5368,jharkhand,koderma,2008,16,14,11,6,0,23,0
5369,jharkhand,latehar,2008,11,11,6,10,0,6,0
5370,jharkhand,lohardagga,2008,16,4,2,2,0,7,0
5371,jharkhand,pakur,2008,53,2,1,9,0,103,0
5372,jharkhand,palamu,2008,30,31,18,1,0,32,0
5373,jharkhand,ramgarh,2008,11,18,5,6,0,13,0
5374,jharkhand,ranchi,2008,62,62,12,23,0,88,27
5375,jharkhand,sahebganj,2008,61,22,4,14,0,19,0
5376,jharkhand,saraikela,2008,13,11,5,8,0,13,0
5377,jharkhand,simdega,2008,26,7,0,0,0,1,0
5379,karnataka,bagalkot,2008,2,15,6,62,2,56,0
5380,karnataka,bangalore commr.,2008,54,2,52,179,1,307,0
5381,karnataka,bangalore rural,2008,14,7,11,56,0,56,0
5382,karnataka,belgaum,2008,30,45,9,180,9,233,0
5383,karnataka,bellary,2008,11,10,10,41,0,49,0
5384,karnataka,bidar,2008,7,17,11,105,2,55,0
5385,karnataka,bijapur,2008,19,17,1,83,0,135,0
5386,karnataka,cbpura,2008,7,13,9,37,0,22,0
5387,karnataka,chamarajnagar,2008,4,3,4,29,0,35,0
5388,karnataka,chickmagalur,2008,17,10,8,60,6,123,0
5389,karnataka,chitradurga,2008,18,15,6,82,0,49,0
5390,karnataka,dakshin kannada,2008,10,6,5,53,4,51,0
5391,karnataka,davanagere,2008,10,31,9,60,5,102,0
5392,karnataka,dharwad commr.,2008,3,10,1,16,1,44,0
5393,karnataka,dharwad rural,2008,1,0,3,16,0,23,0
5394,karnataka,gadag,2008,10,0,5,49,1,34,0
5395,karnataka,gulbarga,2008,25,31,7,75,0,169,0
5396,karnataka,hassan,2008,17,24,8,76,0,79,1
5397,karnataka,haveri,2008,5,0,0,48,0,33,0
5398,karnataka,k.g.f.,2008,5,5,3,14,0,33,0
5399,karnataka,kodagu,2008,20,5,2,27,1,41,0
5400,karnataka,kolar,2008,14,11,14,22,0,21,0
5401,karnataka,koppal,2008,6,12,4,26,0,39,0
5402,karnataka,mandya,2008,18,13,11,59,0,72,0
5403,karnataka,mysore commr.,2008,23,22,4,28,0,151,0
5404,karnataka,mysore rural,2008,13,7,15,68,0,97,0
5405,karnataka,raichur,2008,19,21,7,86,0,106,0
5406,karnataka,railways,2008,0,0,0,1,0,0,0
5407,karnataka,ramanagar,2008,17,8,14,62,0,37,0
5408,karnataka,shimoga,2008,14,23,3,101,5,207,0
5409,karnataka,tumkur,2008,12,10,16,90,0,80,0
5410,karnataka,udupi,2008,11,3,0,17,0,15,0
5411,karnataka,uttar kannada,2008,10,9,1,46,7,84,0
5413,kerala,alapuzha,2008,16,16,2,224,22,247,0
5414,kerala,ernakulam commr.,2008,12,7,1,59,5,88,0
5415,kerala,ernakulam rural,2008,35,9,3,134,24,175,0
5416,kerala,idukki,2008,28,12,0,131,3,193,0
5417,kerala,kannur,2008,33,7,1,111,13,276,0
5418,kerala,kasargod,2008,28,6,1,92,6,202,0
5419,kerala,kollam,2008,61,20,2,273,11,442,0
5420,kerala,kottayam,2008,31,11,0,221,32,193,0
5421,kerala,kozhikode commr.,2008,15,4,3,72,10,165,0
5422,kerala,kozhikode rural,2008,39,6,2,151,29,288,0
5423,kerala,malappuram,2008,51,7,2,149,28,525,0
5424,kerala,palakkad,2008,42,8,4,133,4,296,0
5425,kerala,pathanamthitta,2008,32,8,0,168,12,173,0
5426,kerala,railways,2008,1,0,0,7,3,0,0
5427,kerala,thrissur,2008,46,12,2,214,29,332,0
5428,kerala,trivandrum commr.,2008,20,6,1,128,7,115,0
5429,kerala,trivandrum rural,2008,43,20,7,404,9,314,0
5430,kerala,wayanadu,2008,35,7,0,74,11,114,0
5432,madhya pradesh,alirajpur,2008,41,14,1,37,1,7,0
5433,madhya pradesh,anuppur,2008,42,2,4,53,1,23,0
5434,madhya pradesh,ashok nagar,2008,47,3,16,107,8,35,0
5435,madhya pradesh,balaghat,2008,61,6,8,131,11,38,0
5436,madhya pradesh,barwani,2008,39,4,1,81,3,6,0
5437,madhya pradesh,betul,2008,121,22,17,198,10,50,0
5438,madhya pradesh,bhind,2008,27,9,30,60,1,38,0
5439,madhya pradesh,bhopal,2008,113,36,28,207,39,157,0
5440,madhya pradesh,bhopal rly.,2008,2,2,1,7,3,3,0
5441,madhya pradesh,burhanpur,2008,14,2,3,55,0,30,0
5442,madhya pradesh,chhatarpur,2008,57,14,22,194,20,58,0
5443,madhya pradesh,chhindwara,2008,120,11,17,185,22,121,0
5444,madhya pradesh,damoh,2008,46,12,15,126,0,47,0
5445,madhya pradesh,datiya,2008,25,11,17,63,0,32,0
5446,madhya pradesh,dewas,2008,73,14,10,191,42,150,0
5447,madhya pradesh,dhar,2008,100,27,37,185,11,69,0
5448,madhya pradesh,dindori,2008,20,1,2,33,1,4,0
5449,madhya pradesh,guna,2008,72,13,9,134,16,25,0
5450,madhya pradesh,gwalior,2008,42,47,24,126,17,139,0
5451,madhya pradesh,harda,2008,18,7,6,42,39,0,0
5452,madhya pradesh,hoshangabad,2008,64,14,16,130,19,44,0
5453,madhya pradesh,indore,2008,122,46,35,343,63,369,0
5454,madhya pradesh,indore rly.,2008,3,0,1,5,1,0,0
5455,madhya pradesh,jabalpur,2008,127,40,42,288,67,146,0
5456,madhya pradesh,jabalpur rly.,2008,1,1,0,7,1,0,0
5457,madhya pradesh,jhabua,2008,31,18,4,32,0,9,0
5458,madhya pradesh,katni,2008,48,5,18,97,7,57,0
5459,madhya pradesh,khandwa,2008,52,10,5,154,27,37,0
5460,madhya pradesh,khargon,2008,65,8,23,154,23,42,0
5461,madhya pradesh,mandla,2008,47,2,4,87,14,25,0
5462,madhya pradesh,mandsaur,2008,40,15,15,128,4,56,0
5463,madhya pradesh,morena,2008,26,21,32,73,1,73,0
5464,madhya pradesh,narsinghpur,2008,61,2,14,100,16,44,0
5465,madhya pradesh,neemuch,2008,19,3,0,45,14,28,0
5466,madhya pradesh,panna,2008,28,6,17,77,0,26,0
5467,madhya pradesh,raisen,2008,67,17,19,150,0,35,0
5468,madhya pradesh,rajgarh,2008,83,22,10,166,36,136,0
5469,madhya pradesh,ratlam,2008,63,14,11,105,11,57,0
5470,madhya pradesh,rewa,2008,82,26,26,124,7,67,0
5471,madhya pradesh,sagar,2008,119,28,37,349,38,154,0
5472,madhya pradesh,satna,2008,102,15,32,207,9,137,0
5473,madhya pradesh,seoni,2008,61,14,7,103,14,21,0
5474,madhya pradesh,shahdol,2008,47,13,16,139,9,57,0
5475,madhya pradesh,shajapur,2008,57,13,12,161,34,77,0
5476,madhya pradesh,sheopur,2008,13,5,0,32,2,19,0
5477,madhya pradesh,shivpuri,2008,64,24,16,128,3,53,0
5478,madhya pradesh,sidhi,2008,37,17,18,83,5,30,0
5479,madhya pradesh,sihore,2008,57,18,8,89,16,57,0
5480,madhya pradesh,singrauli,2008,40,12,22,87,1,27,0
5481,madhya pradesh,tikamgarh,2008,35,10,25,107,2,36,0
5482,madhya pradesh,ujjain,2008,78,25,23,215,37,158,0
5483,madhya pradesh,umariya,2008,25,2,5,60,7,13,0
5484,madhya pradesh,vidisha,2008,93,13,24,205,25,63,0
5486,maharashtra,ahmednagar,2008,49,33,0,125,4,537,0
5487,maharashtra,akola,2008,26,33,7,111,61,153,0
5488,maharashtra,amravati commr.,2008,22,9,4,41,10,85,0
5489,maharashtra,amravati rural,2008,47,18,3,137,33,146,0
5490,maharashtra,aurangabad commr.,2008,21,30,4,51,16,138,0
5491,maharashtra,aurangabad rural,2008,21,7,39,65,9,226,0
5492,maharashtra,beed,2008,26,22,11,92,11,332,0
5493,maharashtra,bhandara,2008,26,13,0,69,18,73,0
5494,maharashtra,buldhana,2008,36,25,9,153,39,250,0
5495,maharashtra,chandrapur,2008,37,28,14,112,146,221,0
5496,maharashtra,dhule,2008,10,8,3,32,8,196,0
5497,maharashtra,gadchiroli,2008,22,11,2,30,7,46,0
5498,maharashtra,gondia,2008,38,13,3,84,25,58,0
5499,maharashtra,hingoli,2008,17,9,7,54,6,99,0
5500,maharashtra,jalgaon,2008,42,19,18,107,29,456,0
5501,maharashtra,jalna,2008,16,10,27,53,7,309,0
5502,maharashtra,kolhapur,2008,34,18,17,76,13,153,0
5503,maharashtra,latur,2008,22,29,77,74,0,187,0
5504,maharashtra,mumbai commr.,2008,218,116,11,436,121,502,0
5505,maharashtra,mumbai rly.,2008,4,2,1,12,0,0,0
5506,maharashtra,nagpur commr.,2008,53,28,7,91,71,237,0
5507,maharashtra,nagpur rly.,2008,1,2,0,8,2,0,0
5508,maharashtra,nagpur rural,2008,37,20,7,89,32,95,0
5509,maharashtra,nanded,2008,23,22,8,77,6,252,0
5510,maharashtra,nandurbar,2008,11,8,1,21,7,93,0
5511,maharashtra,nasik commr.,2008,14,21,5,42,10,141,0
5512,maharashtra,nasik rural,2008,36,17,5,61,24,287,0
5513,maharashtra,navi mumbai,2008,12,14,1,31,11,72,0
5514,maharashtra,osmanabad,2008,22,19,2,80,7,183,0
5515,maharashtra,parbhani,2008,12,11,15,56,6,204,0
5516,maharashtra,pune commr.,2008,92,80,7,113,73,273,0
5517,maharashtra,pune rly.,2008,1,1,1,3,0,0,0
5518,maharashtra,pune rural,2008,66,30,13,104,30,189,0
5519,maharashtra,raigad,2008,17,5,5,33,10,41,0
5520,maharashtra,ratnagiri,2008,26,12,0,33,27,55,0
5521,maharashtra,sangli,2008,42,13,12,67,14,140,0
5522,maharashtra,satara,2008,30,14,3,66,26,164,0
5523,maharashtra,sindhudurg,2008,8,2,0,34,15,14,0
5524,maharashtra,solapur commr.,2008,24,8,0,17,3,66,0
5525,maharashtra,solapur rural,2008,63,37,9,101,0,241,0
5526,maharashtra,thane commr.,2008,74,72,12,149,46,384,0
5527,maharashtra,thane rural,2008,71,36,7,128,24,134,0
5528,maharashtra,wardha,2008,26,22,5,128,36,116,0
5529,maharashtra,washim,2008,20,18,2,59,18,110,0
5530,maharashtra,yavatmal,2008,43,33,6,114,30,171,0
5532,manipur,bishnupur,2008,3,11,0,16,0,4,0
5533,manipur,chandel,2008,0,0,0,0,0,0,0
5534,manipur,churachandpur,2008,2,0,0,0,0,0,0
5535,manipur,cid,2008,0,0,0,0,0,0,0
5536,manipur,imphal east,2008,9,24,0,14,0,5,0
5537,manipur,imphal west,2008,12,31,1,22,0,7,0
5538,manipur,senapati,2008,2,0,0,0,0,0,0
5539,manipur,tamenglong,2008,0,0,0,0,0,0,0
5540,manipur,thoubal,2008,9,21,0,5,0,12,0
5541,manipur,ukhrul,2008,1,0,0,0,0,0,0
5543,meghalaya,garo hills east,2008,1,2,0,1,0,0,0
5544,meghalaya,garo hills south,2008,2,0,0,0,0,0,0
5545,meghalaya,garo hills west,2008,10,4,0,21,3,13,0
5546,meghalaya,jaintia hills,2008,18,4,0,7,0,0,0
5547,meghalaya,khasi hills east,2008,34,10,2,14,1,19,0
5548,meghalaya,khasi hills west,2008,16,3,0,2,0,0,0
5549,meghalaya,ri-bhoi,2008,7,2,0,9,0,0,0
5551,mizoram,aizawl,2008,39,0,0,36,0,4,0
5552,mizoram,champhai,2008,7,0,0,5,0,0,0
5553,mizoram,kolasib,2008,9,1,0,11,0,1,0
5554,mizoram,lawngtlai,2008,8,0,0,2,0,0,0
5555,mizoram,lunglei,2008,8,0,0,13,0,0,0
5556,mizoram,mamit,2008,2,0,0,3,0,0,0
5557,mizoram,saiha,2008,0,0,0,1,0,0,0
5558,mizoram,serchhip,2008,4,0,0,7,0,0,0
5560,nagaland,dimapur,2008,6,5,0,11,0,2,0
5561,nagaland,kiphire,2008,0,0,0,0,0,0,0
5562,nagaland,kohima,2008,6,0,0,1,0,2,0
5563,nagaland,longleng,2008,0,0,0,0,0,0,0
5564,nagaland,mokokchung,2008,1,0,0,0,0,0,0
5565,nagaland,mon,2008,1,0,0,1,0,0,0
5566,nagaland,peren,2008,1,0,0,0,0,0,0
5567,nagaland,phek,2008,2,0,0,1,0,0,0
