,state_ut,district,year,rape,kidnapping_abduction,dowry_deaths,assault_intnt_outrage_modesty,inslt_modesty_women,cruelty_husban_reltvs,in_trafficking
5948,bihar,arwal,2009,2,10,10,9,0,6,0
5949,bihar,aurangabad,2009,19,53,37,16,0,46,0
5950,bihar,bagaha,2009,8,34,14,44,0,13,0
5951,bihar,banka,2009,31,45,19,4,1,24,0
5952,bihar,begusarai,2009,12,39,46,10,0,47,2
5953,bihar,bettiah,2009,22,76,37,3,0,38,0
5954,bihar,bhabhua,2009,4,25,19,0,0,16,0
5955,bihar,bhagalpur,2009,28,44,15,2,0,47,0
5956,bihar,bhojpur,2009,11,37,54,0,2,275,0
5957,bihar,buxar,2009,14,45,26,17,0,50,0
5958,bihar,darbhanga,2009,27,77,33,10,0,247,0
5959,bihar,gaya,2009,20,66,46,12,0,106,5
5960,bihar,gopalganj,2009,37,71,42,39,0,127,0
5961,bihar,jamalpur rly.,2009,1,0,0,2,0,0,0
5962,bihar,jamui,2009,15,21,17,7,0,56,0
5963,bihar,jehanabad,2009,8,9,43,11,0,42,0
5964,bihar,katihar,2009,120,41,17,5,0,55,0
5965,bihar,katihar rly.,2009,1,0,0,2,0,0,0
5966,bihar,khagaria,2009,8,28,23,37,0,7,1
5967,bihar,kishanganj,2009,33,30,6,0,0,32,0
5968,bihar,lakhisarai,2009,15,16,13,25,5,25,0
5969,bihar,madhepura,2009,11,28,19,4,0,11,0
5970,bihar,madhubani,2009,19,78,31,20,0,71,0
5971,bihar,motihari,2009,31,117,49,6,0,41,0
5972,bihar,munger,2009,12,48,12,0,0,54,0
5973,bihar,muzaffarpur,2009,55,111,77,13,0,109,0
5974,bihar,muzaffarpur rly.,2009,3,1,1,5,0,0,0
5975,bihar,nalanda,2009,33,67,74,88,0,33,0
5976,bihar,naugachia,2009,6,31,9,56,0,13,0
5977,bihar,nawadah,2009,14,34,21,6,1,60,0
5978,bihar,patna,2009,46,167,95,21,0,341,0
5979,bihar,patna rly.,2009,0,7,3,17,0,0,0
5980,bihar,purnea,2009,49,25,20,35,3,76,0
5981,bihar,rohtas,2009,18,11,41,38,0,57,23
5982,bihar,saharsa,2009,28,9,11,36,0,15,0
5983,bihar,samastipur,2009,26,27,68,21,0,64,0
5984,bihar,saran,2009,11,73,57,20,0,132,0
5985,bihar,sheikhpura,2009,6,9,8,0,0,14,0
5986,bihar,sheohar,2009,4,16,7,6,0,12,0
5987,bihar,sitamarhi,2009,8,81,27,20,0,14,0
5988,bihar,siwan,2009,14,72,42,6,0,25,0
5989,bihar,supaul,2009,26,29,12,21,0,30,0
5990,bihar,vaishali,2009,45,128,73,28,0,83,0
5992,chhattisgarh,balrampur,2009,43,10,2,40,26,0,0
5993,chhattisgarh,bilaspur,2009,59,32,30,175,17,131,0
5994,chhattisgarh,bizapur,2009,10,0,0,1,0,3,0
5995,chhattisgarh,dantewara,2009,14,5,0,14,0,5,0
5996,chhattisgarh,dhamtari,2009,24,7,1,64,3,15,0
5997,chhattisgarh,durg,2009,109,17,8,223,20,124,0
5998,chhattisgarh,grp raipur,2009,0,1,0,1,0,1,0
5999,chhattisgarh,jagdalpur,2009,60,15,0,36,1,17,0
6000,chhattisgarh,janjgir,2009,25,11,12,97,10,96,0
6001,chhattisgarh,jashpur,2009,64,24,3,57,2,25,0
6002,chhattisgarh,kabirdham,2009,20,0,1,55,6,29,0
6003,chhattisgarh,kanker,2009,22,4,2,28,2,16,0
6004,chhattisgarh,korba,2009,35,4,9,82,8,52,0
6005,chhattisgarh,koriya,2009,70,8,4,83,11,58,0
6006,chhattisgarh,mahasamund,2009,28,4,8,60,4,17,0
6007,chhattisgarh,narayanpur,2009,1,0,1,4,0,0,0
6008,chhattisgarh,raigarh,2009,43,18,9,73,4,36,0
6009,chhattisgarh,raipur,2009,145,35,26,260,32,120,0
6010,chhattisgarh,rajnandgaon,2009,47,12,8,78,5,59,0
6011,chhattisgarh,sarguja,2009,81,15,1,86,0,45,0
6012,chhattisgarh,surajpur,2009,76,7,3,81,1,44,0
6014,goa,north goa,2009,31,10,1,17,5,12,0
6015,goa,south goa,2009,16,12,2,20,5,9,0
6017,gujarat,ahmedabad commr.,2009,63,132,5,74,18,1169,0
6018,gujarat,ahmedabad rural,2009,9,38,1,17,0,131,0
6019,gujarat,ahwa-dang,2009,3,0,0,2,0,4,0
6020,gujarat,amreli,2009,8,50,1,21,4,131,0
6021,gujarat,anand,2009,13,35,0,29,3,231,0
6022,gujarat,bharuch,2009,18,25,0,22,3,113,0
6023,gujarat,bhavnagar,2009,9,64,0,41,42,157,0
6024,gujarat,dahod,2009,10,40,0,22,0,50,0
6025,gujarat,gandhinagar,2009,7,28,0,10,3,174,0
6026,gujarat,himatnagar,2009,15,35,0,23,0,208,0
6027,gujarat,jamnagar,2009,17,20,1,18,3,241,0
6028,gujarat,junagadh,2009,14,60,1,48,10,473,0
6029,gujarat,kheda north,2009,15,31,0,27,0,102,0
6030,gujarat,kutch,2009,10,34,0,27,2,242,0
6031,gujarat,mehsana,2009,10,50,0,23,1,154,0
6032,gujarat,narmada,2009,6,3,0,6,0,10,0
6033,gujarat,navsari,2009,4,1,0,0,1,31,0
6034,gujarat,palanpur,2009,26,87,0,55,1,217,0
6035,gujarat,panchmahal,2009,15,51,0,27,3,147,0
6036,gujarat,patan,2009,19,20,0,43,0,136,0
6037,gujarat,porbandar,2009,3,17,0,2,2,53,0
6038,gujarat,rajkot commr.,2009,8,38,1,19,8,271,0
6039,gujarat,rajkot rural,2009,28,52,5,32,3,279,0
6040,gujarat,surat commr.,2009,28,74,9,34,2,351,0
6041,gujarat,surat rural,2009,10,12,0,4,0,21,0
6042,gujarat,surendranagar,2009,18,54,0,39,3,120,0
6043,gujarat,tapi,2009,7,4,0,0,0,7,0
6044,gujarat,vadodara commr.,2009,6,28,0,17,0,178,0
6045,gujarat,vadodara rural,2009,23,66,0,35,0,75,0
6046,gujarat,valsad,2009,10,12,0,5,0,27,0
6047,gujarat,w.rly,2009,1,1,0,5,2,3,0
6049,haryana,ambala,2009,28,16,14,18,17,155,0
6050,haryana,bhiwani,2009,37,53,17,37,21,88,0
6051,haryana,faridabad,2009,35,62,17,26,4,179,0
6052,haryana,fatehabad,2009,9,34,12,10,7,80,0
6053,haryana,grp,2009,3,1,10,2,216,1,0
6054,haryana,gurgaon,2009,29,42,24,21,40,128,0
6055,haryana,hissar,2009,33,26,15,27,14,208,0
6056,haryana,jhajjar,2009,20,15,13,20,20,78,0
6057,haryana,jind,2009,35,30,11,33,49,97,0
6058,haryana,kaithal,2009,24,16,13,20,0,187,0
6059,haryana,karnal,2009,48,40,17,32,21,225,0
6060,haryana,kurukshetra,2009,43,47,5,20,29,101,0
6061,haryana,mahendragarh,2009,10,19,10,13,0,58,0
6062,haryana,mewat,2009,16,12,5,11,3,181,0
6063,haryana,palwal,2009,33,25,12,23,0,88,0
6064,haryana,panchkula,2009,18,10,1,12,0,72,0
6065,haryana,panipat,2009,45,31,19,26,44,117,0
6066,haryana,rewari,2009,19,29,14,19,20,55,0
6067,haryana,rohtak,2009,36,30,18,30,38,113,0
6068,haryana,sirsa,2009,24,28,6,10,0,97,0
6069,haryana,sonipat,2009,32,42,17,21,46,129,0
6070,haryana,yamunanagar,2009,26,51,11,20,16,180,0
6072,himachal pradesh,baddipolicedist,2009,2,1,0,5,0,9,0
6073,himachal pradesh,bilaspur,2009,14,5,1,28,4,21,0
6074,himachal pradesh,chamba,2009,20,15,0,29,0,14,0
6075,himachal pradesh,cid,2009,0,0,0,0,0,0,0
6076,himachal pradesh,g.r.p.,2009,0,0,0,0,0,0,0
6077,himachal pradesh,hamirpur,2009,9,14,0,22,5,30,0
6078,himachal pradesh,kangra,2009,23,22,0,49,5,49,0
6079,himachal pradesh,kinnaur,2009,6,1,0,3,0,2,0
6080,himachal pradesh,kullu,2009,24,10,0,23,1,16,0
6081,himachal pradesh,lahaul-spiti,2009,1,0,0,0,2,2,0
6082,himachal pradesh,mandi,2009,22,11,0,59,5,29,0
6083,himachal pradesh,shimla,2009,28,22,0,32,5,39,0
6084,himachal pradesh,sirmaur,2009,15,9,0,34,2,28,0
6085,himachal pradesh,solan,2009,8,6,0,13,2,15,0
6086,himachal pradesh,una,2009,11,6,0,21,6,30,0
6088,jammu & kashmir,anantnag,2009,8,81,0,84,38,4,0
6089,jammu & kashmir,awantipora,2009,5,11,0,17,0,0,0
6090,jammu & kashmir,bandipora,2009,4,49,0,66,11,0,0
6091,jammu & kashmir,baramulla,2009,14,80,0,127,25,0,0
6092,jammu & kashmir,budgam,2009,10,71,0,105,34,1,0
6093,jammu & kashmir,crime jammu,2009,0,0,0,0,0,0,0
6094,jammu & kashmir,crime srinagar,2009,0,0,0,0,0,0,0
6095,jammu & kashmir,doda,2009,18,38,0,21,10,19,0
6096,jammu & kashmir,ganderbal,2009,7,25,0,45,2,3,0
6097,jammu & kashmir,handwara,2009,5,16,0,46,5,0,0
6098,jammu & kashmir,jammu,2009,29,66,10,29,59,62,0
6099,jammu & kashmir,kargil,2009,1,1,0,1,0,0,0
6100,jammu & kashmir,kathua,2009,9,23,1,16,8,4,0
6101,jammu & kashmir,kishtwar,2009,3,23,0,3,5,5,0
6102,jammu & kashmir,kulgam,2009,9,50,0,73,9,0,0
6103,jammu & kashmir,kupwara,2009,6,22,0,20,7,3,0
6104,jammu & kashmir,leh,2009,2,1,0,3,0,0,0
6105,jammu & kashmir,poonch,2009,12,19,0,29,1,17,0
6106,jammu & kashmir,pulwama,2009,5,25,0,18,7,0,0
6107,jammu & kashmir,railways,2009,0,0,0,0,2,0,0
6108,jammu & kashmir,railways kmr,2009,0,0,0,2,0,0,0
6109,jammu & kashmir,rajouri,2009,22,33,1,25,3,44,0
6110,jammu & kashmir,ramban,2009,12,15,0,8,6,0,0
6111,jammu & kashmir,reasi,2009,9,13,0,10,7,0,0
6112,jammu & kashmir,samba,2009,6,7,0,4,4,5,0
6113,jammu & kashmir,shopian,2009,5,41,0,48,5,0,0
6114,jammu & kashmir,srinagar,2009,21,106,0,165,118,27,0
6115,jammu & kashmir,udhampur,2009,15,9,0,7,5,2,0
6117,jharkhand,bokaro,2009,18,33,16,2,0,77,0
6118,jharkhand,chaibasa,2009,34,13,6,23,0,37,0
6119,jharkhand,chatra,2009,16,20,11,0,0,7,0
6120,jharkhand,deoghar,2009,45,15,18,4,22,36,0
6121,jharkhand,dhanbad,2009,36,65,45,24,3,59,0
6122,jharkhand,dhanbad rly.,2009,0,0,0,3,0,1,0
6123,jharkhand,dumka,2009,61,21,5,2,0,56,0
6124,jharkhand,garhwa,2009,27,31,12,11,0,35,0
6125,jharkhand,giridih,2009,28,0,45,37,51,3,0
6126,jharkhand,godda,2009,24,29,7,20,0,30,0
6127,jharkhand,gumla,2009,39,14,1,7,0,12,0
6128,jharkhand,hazaribagh,2009,33,48,32,9,0,9,0
6129,jharkhand,jamshedpur,2009,46,40,8,33,4,78,1
6130,jharkhand,jamshedpur rly.,2009,1,3,0,1,0,2,0
6131,jharkhand,jamtara,2009,21,0,10,14,0,14,0
6132,jharkhand,khunti,2009,4,5,0,2,0,6,1
6133,jharkhand,koderma,2009,6,11,13,8,2,37,0
6134,jharkhand,latehar,2009,13,15,6,4,0,2,0
6135,jharkhand,lohardagga,2009,20,5,1,5,0,14,0
6136,jharkhand,pakur,2009,46,6,3,12,0,33,0
6137,jharkhand,palamu,2009,37,40,18,18,0,34,0
6138,jharkhand,ramgarh,2009,16,18,12,5,0,20,0
6139,jharkhand,ranchi,2009,63,42,19,12,0,68,4
6140,jharkhand,sahebganj,2009,45,27,4,16,1,33,0
6141,jharkhand,saraikela,2009,23,11,3,1,0,7,0
6142,jharkhand,simdega,2009,17,5,0,3,0,0,0
6144,karnataka,bagalkot,2009,8,9,7,59,0,58,0
6145,karnataka,bangalore commr.,2009,65,2,50,251,35,367,0
6146,karnataka,bangalore rural,2009,14,4,14,48,0,79,0
6147,karnataka,belgaum,2009,39,43,10,220,3,311,0
6148,karnataka,bellary,2009,11,19,7,66,0,75,0
6149,karnataka,bidar,2009,12,4,3,38,0,81,0
6150,karnataka,bijapur,2009,19,23,0,73,0,139,0
6151,karnataka,cbpura,2009,11,18,11,43,1,38,0
6152,karnataka,chamarajnagar,2009,8,7,6,55,0,44,0
6153,karnataka,chickmagalur,2009,13,12,1,64,5,104,0
6154,karnataka,chitradurga,2009,26,21,10,102,0,83,0
6155,karnataka,dakshin kannada,2009,14,5,1,61,2,69,0
6156,karnataka,davanagere,2009,16,15,12,90,0,112,0
6157,karnataka,dharwad commr.,2009,6,9,5,12,1,52,0
6158,karnataka,dharwad rural,2009,4,1,3,29,0,31,0
6159,karnataka,gadag,2009,4,7,0,44,0,34,0
6160,karnataka,gulbarga,2009,32,41,8,68,0,170,0
6161,karnataka,hassan,2009,22,15,15,75,0,103,2
6162,karnataka,haveri,2009,5,0,3,50,0,47,0
6163,karnataka,k.g.f.,2009,9,0,4,10,0,18,0
6164,karnataka,kodagu,2009,14,8,5,24,2,46,0
6165,karnataka,kolar,2009,10,8,11,17,2,18,0
6166,karnataka,koppal,2009,14,13,5,32,0,57,0
6167,karnataka,mandya,2009,16,19,8,85,0,125,0
6168,karnataka,mysore commr.,2009,14,19,6,22,0,188,0
6169,karnataka,mysore rural,2009,21,9,18,89,0,114,0
6170,karnataka,raichur,2009,21,18,9,85,4,141,0
6171,karnataka,railways,2009,1,0,1,2,0,0,0
6172,karnataka,ramanagar,2009,12,13,11,70,0,62,0
6173,karnataka,shimoga,2009,15,27,5,137,3,255,0
6174,karnataka,tumkur,2009,19,6,13,85,0,79,0
6175,karnataka,udupi,2009,5,3,0,26,1,22,0
6176,karnataka,uttar kannada,2009,9,10,2,54,5,63,0
6178,kerala,alapuzha,2009,26,10,1,174,23,217,0
6179,kerala,ernakulam commr.,2009,20,5,1,49,14,95,0
6180,kerala,ernakulam rural,2009,26,10,0,130,24,161,0
6181,kerala,idukki,2009,23,1,1,130,20,199,0
6182,kerala,kannur,2009,37,5,0,131,16,280,0
6183,kerala,kasargod,2009,47,3,0,77,6,190,0
6184,kerala,kollam,2009,51,19,2,299,11,432,0
6185,kerala,kottayam,2009,28,8,0,162,34,192,0
6186,kerala,kozhikode commr.,2009,18,3,2,66,40,167,0
6187,kerala,kozhikode rural,2009,33,22,1,137,14,267,0
6188,kerala,malappuram,2009,35,10,0,141,33,545,0
6189,kerala,palakkad,2009,49,7,3,105,30,315,0
6190,kerala,pathanamthitta,2009,24,10,0,156,19,120,0
6191,kerala,railways,2009,0,0,0,11,6,0,0
6192,kerala,thrissur,2009,32,10,3,153,29,345,0
6193,kerala,trivandrum commr.,2009,40,13,1,175,43,106,0
6194,kerala,trivandrum rural,2009,57,32,3,382,18,279,0
6195,kerala,wayanadu,2009,22,5,2,62,15,97,0
6197,madhya pradesh,alirajpur,2009,31,10,1,22,0,1,0
6198,madhya pradesh,anuppur,2009,35,6,8,65,2,50,0
6199,madhya pradesh,ashok nagar,2009,38,5,6,79,3,45,0
6200,madhya pradesh,balaghat,2009,62,8,7,96,4,37,0
6201,madhya pradesh,barwani,2009,31,5,3,53,7,11,0
6202,madhya pradesh,betul,2009,130,30,18,155,15,71,0
6203,madhya pradesh,bhind,2009,23,24,38,57,13,67,0
6204,madhya pradesh,bhopal,2009,152,58,46,244,34,231,0
6205,madhya pradesh,bhopal rly.,2009,3,1,2,12,2,0,0
6206,madhya pradesh,burhanpur,2009,14,3,12,47,5,21,0
6207,madhya pradesh,chhatarpur,2009,64,15,17,178,6,85,0
6208,madhya pradesh,chhindwara,2009,138,27,18,252,36,160,0
6209,madhya pradesh,damoh,2009,39,17,23,147,0,70,0
6210,madhya pradesh,datiya,2009,20,17,13,69,0,32,0
6211,madhya pradesh,dewas,2009,59,9,7,154,20,142,0
6212,madhya pradesh,dhar,2009,99,32,41,167,18,87,0
6213,madhya pradesh,dindori,2009,35,1,4,48,5,38,0
6214,madhya pradesh,guna,2009,54,8,11,124,14,38,0
6215,madhya pradesh,gwalior,2009,73,67,23,183,20,209,0
6216,madhya pradesh,harda,2009,19,4,3,36,7,5,0
6217,madhya pradesh,hoshangabad,2009,59,23,10,114,21,101,0
6218,madhya pradesh,indore,2009,82,29,44,419,91,484,0
6219,madhya pradesh,indore rly.,2009,0,1,0,1,1,0,0
6220,madhya pradesh,jabalpur,2009,129,33,26,221,63,186,0
6221,madhya pradesh,jabalpur rly.,2009,1,1,0,6,2,1,0
6222,madhya pradesh,jhabua,2009,30,18,5,42,0,9,0
6223,madhya pradesh,katni,2009,48,10,21,117,17,87,0
6224,madhya pradesh,khandwa,2009,70,12,6,149,19,37,0
6225,madhya pradesh,khargon,2009,45,5,27,142,9,29,0
6226,madhya pradesh,mandla,2009,43,9,4,58,12,19,0
6227,madhya pradesh,mandsaur,2009,46,17,4,124,17,93,0
6228,madhya pradesh,morena,2009,31,29,37,83,5,66,0
6229,madhya pradesh,narsinghpur,2009,52,4,26,101,23,42,0
6230,madhya pradesh,neemuch,2009,34,10,1,52,6,34,0
6231,madhya pradesh,panna,2009,31,4,22,76,0,32,0
6232,madhya pradesh,raisen,2009,93,8,19,165,16,66,0
6233,madhya pradesh,rajgarh,2009,68,27,9,153,25,76,0
6234,madhya pradesh,ratlam,2009,67,18,6,111,21,73,0
6235,madhya pradesh,rewa,2009,73,25,44,119,2,80,1
6236,madhya pradesh,sagar,2009,127,40,46,361,5,168,0
6237,madhya pradesh,satna,2009,145,18,40,194,11,119,0
6238,madhya pradesh,seoni,2009,61,8,15,85,14,26,0
6239,madhya pradesh,shahdol,2009,42,8,11,113,5,73,0
6240,madhya pradesh,shajapur,2009,79,13,8,138,22,71,0
6241,madhya pradesh,sheopur,2009,14,3,5,18,0,26,0
6242,madhya pradesh,shivpuri,2009,55,20,16,124,8,43,0
6243,madhya pradesh,sidhi,2009,24,13,20,80,6,36,0
6244,madhya pradesh,sihore,2009,63,23,9,88,16,47,0
6245,madhya pradesh,singrauli,2009,45,14,16,92,2,72,0
6246,madhya pradesh,tikamgarh,2009,67,12,18,136,3,52,0
6247,madhya pradesh,ujjain,2009,46,23,20,167,45,210,0
6248,madhya pradesh,umariya,2009,29,3,3,54,0,38,0
6249,madhya pradesh,vidisha,2009,80,13,19,216,30,87,0
6251,maharashtra,ahmednagar,2009,55,25,0,106,0,557,0
6252,maharashtra,akola,2009,21,26,10,97,63,131,0
6253,maharashtra,amravati commr.,2009,17,20,0,28,27,99,0
6254,maharashtra,amravati rural,2009,49,27,1,121,34,149,0
6255,maharashtra,aurangabad commr.,2009,22,17,5,61,21,159,0
6256,maharashtra,aurangabad rural,2009,14,4,28,49,4,248,0
6257,maharashtra,beed,2009,26,20,16,79,10,389,0
6258,maharashtra,bhandara,2009,17,12,4,31,13,68,0
6259,maharashtra,buldhana,2009,27,23,27,128,55,221,0
6260,maharashtra,chandrapur,2009,44,17,9,132,171,158,0
6261,maharashtra,dhule,2009,12,9,7,34,8,281,0
6262,maharashtra,gadchiroli,2009,12,13,1,23,6,27,0
6263,maharashtra,gondia,2009,33,17,3,67,21,48,0
6264,maharashtra,hingoli,2009,10,12,3,27,8,106,0
6265,maharashtra,jalgaon,2009,30,25,10,109,39,423,0
6266,maharashtra,jalna,2009,22,17,25,54,14,346,0
6267,maharashtra,kolhapur,2009,35,18,18,61,15,130,0
6268,maharashtra,latur,2009,33,28,15,49,0,159,0
6269,maharashtra,mumbai commr.,2009,182,86,15,400,101,434,0
6270,maharashtra,mumbai rly.,2009,4,0,0,12,4,0,0
6271,maharashtra,nagpur commr.,2009,45,52,7,60,39,232,0
6272,maharashtra,nagpur rly.,2009,1,1,0,7,2,0,0
6273,maharashtra,nagpur rural,2009,33,13,6,71,22,84,0
6274,maharashtra,nanded,2009,34,29,30,62,3,346,0
6275,maharashtra,nandurbar,2009,23,13,1,33,11,75,0
6276,maharashtra,nasik commr.,2009,24,16,5,49,20,131,0
6277,maharashtra,nasik rural,2009,46,20,9,64,31,290,0
6278,maharashtra,navi mumbai,2009,19,10,6,36,34,84,0
6279,maharashtra,osmanabad,2009,20,16,3,64,9,153,0
6280,maharashtra,parbhani,2009,30,14,7,49,7,219,0
6281,maharashtra,pune commr.,2009,67,84,7,100,72,235,0
6282,maharashtra,pune rly.,2009,1,1,0,0,0,0,0
6283,maharashtra,pune rural,2009,72,38,9,133,15,218,0
6284,maharashtra,raigad,2009,21,3,4,26,19,30,0
6285,maharashtra,ratnagiri,2009,14,8,0,36,20,51,0
6286,maharashtra,sangli,2009,37,9,12,45,10,66,0
6287,maharashtra,satara,2009,26,18,4,57,7,131,0
6288,maharashtra,sindhudurg,2009,8,3,1,12,6,11,0
6289,maharashtra,solapur commr.,2009,22,6,0,10,5,68,0
6290,maharashtra,solapur rural,2009,50,29,5,96,0,210,0
6291,maharashtra,thane commr.,2009,66,55,12,148,52,387,0
6292,maharashtra,thane rural,2009,53,20,1,97,30,106,0
6293,maharashtra,wardha,2009,41,15,1,84,32,100,0
6294,maharashtra,washim,2009,25,12,5,61,16,109,0
6295,maharashtra,yavatmal,2009,40,25,9,128,23,212,0
6297,manipur,bishnupur,2009,2,5,0,10,0,0,0
6298,manipur,chandel,2009,0,0,0,0,0,0,0
6299,manipur,churachandpur,2009,3,3,0,1,0,0,0
6300,manipur,cid,2009,0,0,0,0,0,0,0
6301,manipur,imphal east,2009,7,36,0,12,0,4,0
6302,manipur,imphal west,2009,8,30,0,9,1,9,0
6303,manipur,senapati,2009,1,0,0,1,0,0,0
6304,manipur,tamenglong,2009,0,0,0,0,0,0,0
6305,manipur,thoubal,2009,9,23,0,6,1,12,0
6306,manipur,ukhrul,2009,1,0,0,0,0,0,0
6308,meghalaya,garo hills east,2009,3,1,0,6,1,0,0
6309,meghalaya,garo hills south,2009,0,0,0,2,0,1,0
6310,meghalaya,garo hills west,2009,8,13,0,22,0,13,0
6311,meghalaya,jaintia hills,2009,24,1,0,8,0,0,0
6312,meghalaya,khasi hills east,2009,34,7,0,26,0,9,0
6313,meghalaya,khasi hills west,2009,20,0,0,4,0,0,0
6314,meghalaya,ri-bhoi,2009,23,4,0,4,0,1,1
6316,mizoram,aizawl,2009,27,0,0,29,0,4,0
6317,mizoram,champhai,2009,15,0,0,4,0,0,0
6318,mizoram,kolasib,2009,7,0,0,9,0,0,0
6319,mizoram,lawngtlai,2009,5,0,0,0,0,0,0
6320,mizoram,lunglei,2009,12,0,0,8,1,0,0
6321,mizoram,mamit,2009,9,0,0,4,0,0,0
6322,mizoram,saiha,2009,3,0,0,0,0,0,0
6323,mizoram,serchhip,2009,5,0,0,7,0,0,0
6325,nagaland,dimapur,2009,7,4,0,7,0,0,0
6326,nagaland,kiphire,2009,0,0,0,0,0,0,0
6327,nagaland,kohima,2009,6,4,0,0,0,0,0
