,state_ut,district,year,rape,kidnapping_abduction,dowry_deaths,assault_intnt_outrage_modesty,inslt_modesty_women,cruelty_husban_reltvs,in_trafficking
4512,gujarat,ahmedabad commr.,2007,37,147,4,104,13,1221,0
4513,gujarat,ahmedabad rural,2007,6,46,0,22,0,172,0
4514,gujarat,ahwa-dang,2007,5,0,0,5,0,7,0
4515,gujarat,amreli,2007,7,49,0,20,0,162,0
4516,gujarat,anand,2007,10,53,0,22,2,170,0
4517,gujarat,bharuch,2007,8,14,0,18,4,68,0
4518,gujarat,bhavnagar,2007,18,90,1,94,35,280,0
4519,gujarat,dahod,2007,8,32,0,25,1,56,0
4520,gujarat,gandhinagar,2007,12,17,1,17,2,170,0
4521,gujarat,himatnagar,2007,5,34,0,33,0,197,0
4522,gujarat,jamnagar,2007,11,21,0,15,4,245,0
4523,gujarat,junagadh,2007,13,46,1,42,11,419,0
4524,gujarat,kheda north,2007,10,34,0,31,0,154,0
4525,gujarat,kutch,2007,10,27,2,20,4,255,0
4526,gujarat,mehsana,2007,6,45,2,23,0,276,0
4527,gujarat,narmada,2007,6,4,0,8,0,13,0
4528,gujarat,navsari,2007,2,11,0,3,0,23,0
4529,gujarat,palanpur,2007,19,51,2,65,0,256,0
4530,gujarat,panchmahal,2007,16,42,0,33,0,124,0
4531,gujarat,patan,2007,6,41,0,33,0,178,0
4532,gujarat,porbandar,2007,1,7,0,4,0,59,0
4533,gujarat,rajkot commr.,2007,4,36,3,17,22,240,0
4534,gujarat,rajkot rural,2007,25,51,4,26,1,234,0
4535,gujarat,surat commr.,2007,24,80,21,44,8,332,0
4536,gujarat,surat rural,2007,4,6,1,5,0,37,0
4537,gujarat,surendranagar,2007,17,28,0,48,5,119,0
4538,gujarat,vadodara commr.,2007,8,37,0,11,8,268,0
4539,gujarat,vadodara rural,2007,10,37,0,21,0,63,0
4540,gujarat,valsad,2007,8,2,0,6,0,25,0
4541,gujarat,w.rly,2007,0,1,0,7,0,4,0
4543,haryana,ambala,2007,23,10,16,11,15,154,0
4544,haryana,bhiwani,2007,17,23,17,23,15,128,0
4545,haryana,faridabad,2007,37,117,19,23,0,167,0
4546,haryana,fatehabad,2007,7,8,2,16,12,122,0
4547,haryana,grp,2007,2,3,5,6,153,0,0
4548,haryana,gurgaon,2007,40,75,17,36,43,122,0
4549,haryana,hissar,2007,21,31,7,19,0,157,0
4550,haryana,jhajjar,2007,14,21,19,10,14,87,0
4551,haryana,jind,2007,19,18,12,14,15,95,0
4552,haryana,kaithal,2007,14,10,14,26,0,178,0
4553,haryana,karnal,2007,47,13,13,28,0,169,0
4554,haryana,kurukshetra,2007,21,13,11,11,16,99,0
4555,haryana,mahendragarh,2007,10,22,14,17,0,47,0
4556,haryana,mewat,2007,44,18,13,18,14,153,0
4557,haryana,palwal,2007,15,17,9,21,34,54,0
4558,haryana,panchkula,2007,11,9,0,9,0,70,0
4559,haryana,panipat,2007,34,24,11,13,18,63,0
4560,haryana,rewari,2007,22,29,12,30,1,76,0
4561,haryana,rohtak,2007,18,20,31,18,32,92,0
4562,haryana,sirsa,2007,23,14,5,21,0,154,0
4563,haryana,sonipat,2007,24,26,16,30,27,149,0
4564,haryana,yamunanagar,2007,25,33,6,17,0,76,0
4566,himachal pradesh,bilaspur,2007,6,9,0,33,1,28,0
4567,himachal pradesh,chamba,2007,15,11,0,20,1,6,0
4568,himachal pradesh,g.r.p.,2007,0,0,0,0,0,0,0
4569,himachal pradesh,hamirpur,2007,5,15,1,29,13,35,0
4570,himachal pradesh,kangra,2007,20,19,3,38,4,72,0
4571,himachal pradesh,kinnaur,2007,9,1,0,1,0,4,0
4572,himachal pradesh,kullu,2007,22,11,0,22,3,18,0
4573,himachal pradesh,lahaul-spiti,2007,1,1,0,1,0,0,0
4574,himachal pradesh,mandi,2007,30,23,0,70,6,60,0
4575,himachal pradesh,shimla,2007,27,26,1,46,0,44,0
4576,himachal pradesh,sirmaur,2007,7,9,0,26,0,26,0
4577,himachal pradesh,solan,2007,8,16,3,26,0,30,0
4578,himachal pradesh,una,2007,9,9,0,10,5,19,0
4580,jammu & kashmir,anantnag,2007,16,65,0,57,29,0,0
4581,jammu & kashmir,awantipora,2007,5,11,0,29,7,0,0
4582,jammu & kashmir,baramulla,2007,31,90,0,93,28,2,0
4583,jammu & kashmir,border district,2007,6,7,2,11,3,3,0
4584,jammu & kashmir,budgam,2007,17,72,0,118,31,0,0
4585,jammu & kashmir,crime jammu,2007,0,0,0,0,0,0,0
4586,jammu & kashmir,crime srinagar,2007,0,0,0,0,0,0,0
4587,jammu & kashmir,doda,2007,28,28,0,26,5,13,0
4588,jammu & kashmir,ganderbal,2007,5,45,0,73,3,5,0
4589,jammu & kashmir,handwara,2007,15,22,0,62,9,2,0
4590,jammu & kashmir,jammu,2007,25,52,3,23,41,45,0
4591,jammu & kashmir,kargil,2007,0,1,0,2,0,0,0
4592,jammu & kashmir,kathua,2007,15,17,1,15,21,7,0
4593,jammu & kashmir,kulgam,2007,9,43,0,53,13,0,0
4594,jammu & kashmir,kupwara,2007,4,35,0,77,4,5,0
4595,jammu & kashmir,leh,2007,2,3,0,4,0,0,0
4596,jammu & kashmir,poonch,2007,13,17,0,28,3,15,0
4597,jammu & kashmir,pulwama,2007,11,45,0,36,8,2,0
4598,jammu & kashmir,railways,2007,0,0,0,0,1,0,0
4599,jammu & kashmir,rajouri,2007,25,47,3,30,6,45,0
4600,jammu & kashmir,ramban,2007,15,7,0,6,5,0,0
4601,jammu & kashmir,reasi,2007,7,10,0,10,3,1,0
4602,jammu & kashmir,srinagar,2007,27,81,0,219,121,31,0
4603,jammu & kashmir,udhampur,2007,12,9,0,14,12,0,0
4605,jharkhand,bokaro,2007,57,36,21,7,0,62,0
4606,jharkhand,chaibasa,2007,43,9,6,10,0,21,0
4607,jharkhand,chatra,2007,25,11,15,3,0,8,0
4608,jharkhand,deoghar,2007,24,6,21,2,1,0,0
4609,jharkhand,dhanbad,2007,41,68,29,32,9,38,0
4610,jharkhand,dhanbad rly.,2007,1,0,2,1,0,0,0
4611,jharkhand,dumka,2007,52,22,23,35,0,49,0
4612,jharkhand,garhwa,2007,17,12,8,0,0,30,0
4613,jharkhand,giridih,2007,46,30,20,61,0,71,0
4614,jharkhand,godda,2007,30,19,7,3,0,42,0
4615,jharkhand,gumla,2007,60,29,1,11,0,9,0
4616,jharkhand,hazaribagh,2007,41,25,45,40,0,86,0
4617,jharkhand,jamshedpur,2007,65,31,20,30,0,56,0
4618,jharkhand,jamshedpur rly.,2007,1,2,0,1,0,0,0
4619,jharkhand,jamtara,2007,22,19,6,11,0,24,0
4620,jharkhand,khunti,2007,15,7,1,1,0,3,0
4621,jharkhand,koderma,2007,15,7,11,2,0,9,0
4622,jharkhand,latehar,2007,10,7,4,2,0,4,0
4623,jharkhand,lohardagga,2007,32,9,1,12,0,24,0
4624,jharkhand,pakur,2007,45,19,4,13,0,31,0
4625,jharkhand,palamu,2007,29,28,17,6,3,31,0
4626,jharkhand,ramgarh,2007,28,26,11,11,0,46,0
4627,jharkhand,ranchi,2007,53,64,17,27,2,100,0
4628,jharkhand,sahebganj,2007,64,24,9,18,0,25,0
4629,jharkhand,saraikela,2007,18,4,4,2,0,26,0
4630,jharkhand,simdega,2007,21,20,0,1,0,6,0
4632,karnataka,bagalkot,2007,4,17,2,51,3,70,0
4633,karnataka,bangalore commr.,2007,62,35,54,187,2,290,0
4634,karnataka,bangalore rural,2007,29,13,32,99,0,103,0
4635,karnataka,belgaum,2007,22,28,10,129,2,232,0
4636,karnataka,bellary,2007,14,15,7,71,0,62,0
4637,karnataka,bidar,2007,11,20,4,103,1,81,0
4638,karnataka,bijapur,2007,17,13,2,80,0,145,0
4639,karnataka,chamarajnagar,2007,3,4,2,26,0,18,0
4640,karnataka,chickmagalur,2007,11,7,4,55,3,108,0
4641,karnataka,chitradurga,2007,10,7,9,65,1,51,0
4642,karnataka,dakshin kannada,2007,11,8,2,36,3,46,0
4643,karnataka,davanagere,2007,10,11,5,49,2,102,0
4644,karnataka,dharwad commr.,2007,5,12,3,10,1,30,0
4645,karnataka,dharwad rural,2007,7,3,0,8,0,10,0
4646,karnataka,gadag,2007,4,2,3,31,0,23,0
4647,karnataka,gulbarga,2007,35,38,19,91,0,127,0
4648,karnataka,hassan,2007,13,9,11,77,0,83,0
4649,karnataka,haveri,2007,8,6,5,35,0,27,0
4650,karnataka,k.g.f.,2007,7,6,7,29,0,21,0
4651,karnataka,kodagu,2007,4,9,4,20,1,43,0
4652,karnataka,kolar,2007,19,24,17,44,0,50,0
4653,karnataka,koppal,2007,6,5,1,32,0,48,0
4654,karnataka,mandya,2007,17,14,15,66,0,95,0
4655,karnataka,mysore commr.,2007,13,13,4,25,0,123,0
4656,karnataka,mysore rural,2007,20,4,11,77,0,108,0
4657,karnataka,raichur,2007,19,20,3,61,2,97,0
4658,karnataka,railways,2007,0,0,0,0,0,0,0
4659,karnataka,shimoga,2007,23,21,3,81,3,158,0
4660,karnataka,tumkur,2007,17,19,10,105,0,77,0
4661,karnataka,udupi,2007,11,1,1,22,2,19,0
4662,karnataka,uttar kannada,2007,4,6,1,63,2,60,0
4664,kerala,alapuzha,2007,25,11,3,208,17,264,0
4665,kerala,cbcid,2007,2,0,1,0,0,3,0
4666,kerala,ernakulam commr.,2007,23,6,0,75,5,88,0
4667,kerala,ernakulam rural,2007,22,6,1,126,10,151,0
4668,kerala,idukki,2007,28,7,0,155,21,186,0
4669,kerala,kannur,2007,34,10,1,123,14,247,0
4670,kerala,kasargod,2007,19,0,0,93,7,195,0
4671,kerala,kollam,2007,46,20,4,282,10,447,0
4672,kerala,kottayam,2007,25,16,1,224,31,185,0
4673,kerala,kozhikode commr.,2007,15,7,0,70,9,141,0
4674,kerala,kozhikode rural,2007,25,10,3,128,16,257,0
4675,kerala,malappuram,2007,41,3,0,139,37,503,0
4676,kerala,palakkad,2007,39,4,6,82,5,356,0
4677,kerala,pathanamthitta,2007,19,18,0,153,18,162,0
4678,kerala,railways,2007,0,0,0,6,3,0,0
4679,kerala,thrissur,2007,48,19,0,202,28,332,0
4680,kerala,trivandrum commr.,2007,20,16,1,141,10,130,0
4681,kerala,trivandrum rural,2007,54,20,4,351,7,242,0
4682,kerala,wayanadu,2007,27,4,2,66,14,110,0
4684,madhya pradesh,anuppur,2007,49,5,3,87,3,26,0
4685,madhya pradesh,ashok nagar,2007,81,9,13,173,14,43,0
4686,madhya pradesh,balaghat,2007,53,5,7,89,9,39,0
4687,madhya pradesh,barwani,2007,55,8,4,132,11,32,0
4688,madhya pradesh,betul,2007,156,17,13,174,14,72,0
4689,madhya pradesh,bhind,2007,27,8,38,55,2,28,0
4690,madhya pradesh,bhopal,2007,82,43,24,212,41,137,0
4691,madhya pradesh,bhopal rly.,2007,1,0,2,14,5,1,0
4692,madhya pradesh,burhanpur,2007,12,1,2,54,4,15,0
4693,madhya pradesh,chhatarpur,2007,65,25,31,216,22,85,0
4694,madhya pradesh,chhindwara,2007,116,13,16,185,19,118,0
4695,madhya pradesh,damoh,2007,30,9,20,148,0,50,0
4696,madhya pradesh,datiya,2007,25,11,9,68,0,32,0
4697,madhya pradesh,dewas,2007,84,18,22,165,48,131,0
4698,madhya pradesh,dhar,2007,82,18,35,157,17,56,0
4699,madhya pradesh,dindori,2007,23,0,3,27,1,4,0
4700,madhya pradesh,guna,2007,80,2,4,166,23,45,0
4701,madhya pradesh,gwalior,2007,74,46,33,170,20,130,0
4702,madhya pradesh,harda,2007,38,7,5,41,14,34,0
4703,madhya pradesh,hoshangabad,2007,52,23,11,110,12,59,0
4704,madhya pradesh,indore,2007,102,35,21,276,55,319,0
4705,madhya pradesh,indore rly.,2007,4,0,0,7,0,0,0
4706,madhya pradesh,jabalpur,2007,77,31,42,290,65,144,0
4707,madhya pradesh,jabalpur rly.,2007,1,0,0,5,4,0,0
4708,madhya pradesh,jhabua,2007,35,14,3,66,0,16,0
4709,madhya pradesh,katni,2007,44,8,22,129,11,58,0
4710,madhya pradesh,khandwa,2007,64,13,4,152,30,60,0
4711,madhya pradesh,khargon,2007,63,8,27,154,20,52,0
4712,madhya pradesh,mandla,2007,47,6,3,87,8,15,0
4713,madhya pradesh,mandsaur,2007,40,12,6,132,9,62,0
4714,madhya pradesh,morena,2007,39,24,26,104,2,78,0
4715,madhya pradesh,narsinghpur,2007,49,5,22,134,15,39,0
4716,madhya pradesh,neemuch,2007,20,5,3,70,12,40,0
4717,madhya pradesh,panna,2007,26,6,7,77,6,19,0
4718,madhya pradesh,raisen,2007,75,12,15,148,16,42,0
4719,madhya pradesh,rajgarh,2007,100,16,12,227,34,144,0
4720,madhya pradesh,ratlam,2007,85,13,5,165,35,85,0
4721,madhya pradesh,rewa,2007,66,18,26,119,3,72,0
4722,madhya pradesh,sagar,2007,115,30,30,345,29,125,0
4723,madhya pradesh,satna,2007,84,17,38,191,7,101,0
4724,madhya pradesh,seoni,2007,51,6,8,96,23,19,0
4725,madhya pradesh,shahdol,2007,50,8,10,128,9,78,0
4726,madhya pradesh,shajapur,2007,67,11,7,163,33,65,0
4727,madhya pradesh,sheopur,2007,13,3,3,38,0,27,0
4728,madhya pradesh,shivpuri,2007,91,17,23,152,1,36,0
4729,madhya pradesh,sidhi,2007,82,37,24,184,10,80,0
4730,madhya pradesh,sihore,2007,56,15,9,94,9,38,0
4731,madhya pradesh,tikamgarh,2007,63,15,14,148,0,39,0
4732,madhya pradesh,ujjain,2007,79,29,14,168,36,199,0
4733,madhya pradesh,umariya,2007,37,1,3,68,1,20,0
4734,madhya pradesh,vidisha,2007,100,18,20,212,18,85,0
4736,maharashtra,ahmednagar,2007,55,25,3,132,12,475,0
4737,maharashtra,akola,2007,22,15,3,86,48,165,0
4738,maharashtra,amravati commr.,2007,7,14,3,35,16,74,0
4739,maharashtra,amravati rural,2007,58,24,11,118,32,123,0
4740,maharashtra,aurangabad commr.,2007,18,26,11,57,31,171,0
4741,maharashtra,aurangabad rural,2007,14,7,39,71,14,256,0
4742,maharashtra,beed,2007,23,37,18,91,6,353,0
4743,maharashtra,bhandara,2007,19,4,2,55,27,68,0
4744,maharashtra,buldhana,2007,39,20,12,124,31,256,0
4745,maharashtra,chandrapur,2007,35,19,5,115,109,169,0
4746,maharashtra,dhule,2007,15,5,10,37,14,223,0
4747,maharashtra,gadchiroli,2007,11,7,3,31,7,44,0
4748,maharashtra,gondia,2007,32,13,3,71,32,51,0
4749,maharashtra,hingoli,2007,9,7,3,45,6,98,0
4750,maharashtra,jalgaon,2007,52,27,20,75,19,420,0
4751,maharashtra,jalna,2007,17,10,31,43,5,266,0
4752,maharashtra,kolhapur,2007,30,8,16,51,24,125,0
4753,maharashtra,latur,2007,17,26,66,73,0,107,0
4754,maharashtra,mumbai commr.,2007,174,120,17,365,112,380,0
4755,maharashtra,mumbai rly.,2007,1,0,0,5,0,0,0
4756,maharashtra,nagpur commr.,2007,50,50,7,96,51,251,0
4757,maharashtra,nagpur rly.,2007,0,2,0,8,1,0,0
4758,maharashtra,nagpur rural,2007,39,22,7,92,41,60,0
4759,maharashtra,nanded,2007,33,29,19,83,7,213,0
4760,maharashtra,nandurbar,2007,14,0,3,24,2,94,0
4761,maharashtra,nasik commr.,2007,7,17,1,34,11,127,0
4762,maharashtra,nasik rural,2007,44,16,8,91,53,326,0
4763,maharashtra,navi mumbai,2007,17,4,5,32,7,53,0
4764,maharashtra,osmanabad,2007,29,18,2,84,7,172,0
4765,maharashtra,parbhani,2007,22,9,8,54,6,183,0
4766,maharashtra,pune commr.,2007,66,93,6,79,77,250,0
4767,maharashtra,pune rly.,2007,0,0,0,0,0,0,0
4768,maharashtra,pune rural,2007,59,25,17,101,16,203,0
4769,maharashtra,raigad,2007,29,10,4,39,7,72,0
4770,maharashtra,ratnagiri,2007,17,4,2,33,31,48,0
4771,maharashtra,sangli,2007,28,11,11,72,3,116,0
4772,maharashtra,satara,2007,43,26,9,59,13,256,0
4773,maharashtra,sindhudurg,2007,9,2,4,13,14,8,0
4774,maharashtra,solapur commr.,2007,12,13,0,15,5,81,0
4775,maharashtra,solapur rural,2007,46,21,4,63,17,128,0
4776,maharashtra,thane commr.,2007,78,68,20,148,20,355,0
4777,maharashtra,thane rural,2007,67,39,7,108,29,139,0
4778,maharashtra,wardha,2007,31,25,0,107,35,92,0
4779,maharashtra,washim,2007,14,18,8,62,14,131,0
4780,maharashtra,yavatmal,2007,49,31,8,129,27,174,0
4782,manipur,bishnupur,2007,4,6,0,21,0,0,0
4783,manipur,chandel,2007,0,0,0,0,0,0,0
4784,manipur,churachandpur,2007,1,1,0,0,0,0,0
4785,manipur,imphal east,2007,1,19,0,4,0,1,0
4786,manipur,imphal west,2007,7,37,0,28,0,11,0
4787,manipur,senapati,2007,1,2,0,0,0,0,0
4788,manipur,tamenglong,2007,0,0,0,0,0,0,0
4789,manipur,thoubal,2007,6,17,0,17,0,3,0
4790,manipur,ukhrul,2007,0,1,0,0,0,0,0
4792,meghalaya,garo hills east,2007,4,0,0,3,0,0,0
4793,meghalaya,garo hills south,2007,1,0,0,0,0,0,0
4794,meghalaya,garo hills west,2007,4,10,0,12,1,4,0
4795,meghalaya,jaintia hills,2007,26,1,0,6,0,0,0
4796,meghalaya,khasi hills east,2007,32,10,2,11,0,13,0
4797,meghalaya,khasi hills west,2007,8,0,0,2,0,0,0
4798,meghalaya,ri-bhoi,2007,7,1,0,11,0,2,0
4800,mizoram,aizawl,2007,35,0,0,38,0,2,0
4801,mizoram,champhai,2007,12,0,0,3,0,0,0
4802,mizoram,kolasib,2007,12,0,0,6,0,0,0
4803,mizoram,lawngtlai,2007,3,0,0,5,0,0,0
4804,mizoram,lunglei,2007,9,0,0,7,0,0,0
4805,mizoram,mamit,2007,1,0,0,3,0,0,0
4806,mizoram,saiha,2007,3,0,0,3,0,0,0
4807,mizoram,serchhip,2007,8,0,0,1,0,0,0
4809,nagaland,dimapur,2007,5,4,0,5,1,0,0
4810,nagaland,kiphire,2007,0,0,0,0,0,0,0
4811,nagaland,kohima,2007,4,1,0,1,0,0,0
4812,nagaland,longleng,2007,0,1,0,0,0,0,0
4813,nagaland,mokokchung,2007,1,0,0,0,0,0,0
4814,nagaland,mon,2007,0,0,0,1,0,0,0
4815,nagaland,peren,2007,0,0,0,0,0,0,0
4816,nagaland,phek,2007,0,0,0,1,0,0,0
4817,nagaland,tuensang,2007,0,0,0,0,0,0,0
4818,nagaland,wokha,2007,3,0,0,0,0,0,0
4819,nagaland,zunheboto,2007,0,0,0,0,0,0,0
4821,odisha,angul,2007,38,29,16,199,18,43,0
4822,odisha,balasore,2007,55,42,35,113,23,32,0
4823,odisha,baragarh,2007,18,10,10,63,5,9,0
4824,odisha,berhampur,2007,4,6,9,98,4,17,0
4825,odisha,bhadrak,2007,42,20,36,76,10,11,0
4826,odisha,bolangir,2007,53,22,16,144,6,18,0
