Gujarat,2.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Gujarat,"2.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",63
Gujarat,2.13 - Other IPC crimes,495
Gujarat,2.14 - SC / ST (Prevention of Atrocities) Act only,219
Gujarat,2 - Total of SC/ST (Prevention of Atrocities) Act,1075
Gujarat,3.1 - Murder (Section 302 & 303 IPC),0
Gujarat,3.2 - Attempt to commit Murder (Section 307 IPC),0
Gujarat,3.3 - Rape (Section 376 IPC),0
Gujarat,3.4 - Attempt to commit Rape (Section 376/511 IPC),0
Gujarat,3.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),0
Gujarat,3.5.1 - Sexual Harassment (Section 354A IPC),0
Gujarat,3.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Gujarat,3.5.3 - Voyeurism (Section 354C IPC),0
Gujarat,3.5.4 - Stalking,0
Gujarat,3.5.5 - Other Sexual Harassment,0
Gujarat,3.6 - Insult to the Modesty of women (Section 509 IPC),0
Gujarat,"3.7 - Kidnapping & Abduction (Section 363,364,364A, 366-369 IPC)",4
Gujarat,3.7.1 - Kidnaping & Abduction (Section 363 IPC),2
Gujarat,3.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Gujarat,3.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Gujarat,3.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),1
Gujarat,3.7.5 - Other Kidnapping,1
Gujarat,"3.8 - Dacoity (Section 395,396-398 IPC)",0
Gujarat,3.8.1 - Dacoity with Murder (Section 396 IPC),0
Gujarat,3.8.2 - Other Dacoity,0
Gujarat,"3.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",0
Gujarat,3.10 - Arson (Section 435-436 & 438 IPC),0
Gujarat,"3.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",3
Gujarat,3.11.1 - Grievous Hurt (Section 325 & 326 IPC),3
Gujarat,3.11.2 - Acid attack (Section 326A IPC),0
Gujarat,3.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Gujarat,"3.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",2
Gujarat,3.13 - Other IPC crimes,12
Gujarat,3 - Total IPC crimes against SCs,21
Gujarat,"4 - Manual Scavengers and Construction of Dry Latrines (P) Act, 1993",0
Gujarat,5 - Other SLL Crime against SCs,15
Gujarat,6 - Total Crimes against SCs,1130
Haryana,"1 - Protection of Civil Rights Act, 1955",31
Haryana,2.1 - Murder (Section 302 & 303 IPC),21
Haryana,2.2 - Attempt to commit Murder (Section 307 IPC),8
Haryana,2.3 - Rape,102
Haryana,2.4 - Attempt to commit Rape (Section 376/511 IPC),7
Haryana,2.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),97
Haryana,2.5.1 - Sexual Harassment (Section 354A IPC),42
Haryana,2.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),13
Haryana,2.5.3 - Voyeurism (Section 354C IPC),0
Haryana,2.5.4 - Stalking (Section 354D IPC),16
Haryana,2.5.5 - Other Sexual Harassment,26
Haryana,2.6 - Insult to the Modesty of women (Section 509 IPC),2
Haryana,"2.7 - Kidnapping & Abduction_Total (Section 363,364,364A, 366-369 IPC)",44
Haryana,2.7.1 - Kidnaping & Abduction (Section 363 IPC),3
Haryana,2.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Haryana,2.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Haryana,2.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),23
Haryana,2.7.5 - Other Kidnapping,18
Haryana,"2.8 - Dacoity (Section 395,396-398 IPC)",1
Haryana,2.8.1 - Dacoity with Murder (Section 396 IPC),0
Haryana,2.8.2 - Other Dacoity,1
Haryana,"2.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",1
Haryana,2.10 - Arson (Section 435-436 & 438 IPC),4
Haryana,"2.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",7
Haryana,2.11.1 - Hurt (Section 325 & 326 IPC),6
Haryana,2.11.2 - Acid attack (Section 326A IPC),1
Haryana,2.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Haryana,"2.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",27
Haryana,2.13 - Other IPC crimes,108
Haryana,2.14 - SC / ST (Prevention of Atrocities) Act only,15
Haryana,2 - Total of SC/ST (Prevention of Atrocities) Act,444
Haryana,3.1 - Murder (Section 302 & 303 IPC),16
Haryana,3.2 - Attempt to commit Murder (Section 307 IPC),7
Haryana,3.3 - Rape (Section 376 IPC),9
Haryana,3.4 - Attempt to commit Rape (Section 376/511 IPC),1
Haryana,3.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),14
Haryana,3.5.1 - Sexual Harassment (Section 354A IPC),5
Haryana,3.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),2
Haryana,3.5.3 - Voyeurism (Section 354C IPC),0
Haryana,3.5.4 - Stalking,3
Haryana,3.5.5 - Other Sexual Harassment,4
Haryana,3.6 - Insult to the Modesty of women (Section 509 IPC),3
Haryana,"3.7 - Kidnapping & Abduction (Section 363,364,364A, 366-369 IPC)",11
Haryana,3.7.1 - Kidnaping & Abduction (Section 363 IPC),0
Haryana,3.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Haryana,3.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Haryana,3.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),6
Haryana,3.7.5 - Other Kidnapping,5
Haryana,"3.8 - Dacoity (Section 395,396-398 IPC)",2
Haryana,3.8.1 - Dacoity with Murder (Section 396 IPC),0
Haryana,3.8.2 - Other Dacoity,2
Haryana,"3.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",3
Haryana,3.10 - Arson (Section 435-436 & 438 IPC),3
Haryana,"3.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",14
Haryana,3.11.1 - Grievous Hurt (Section 325 & 326 IPC),14
Haryana,3.11.2 - Acid attack (Section 326A IPC),0
Haryana,3.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Haryana,"3.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",22
Haryana,3.13 - Other IPC crimes,249
Haryana,3 - Total IPC crimes against SCs,354
Haryana,"4 - Manual Scavengers and Construction of Dry Latrines (P) Act, 1993",0
Haryana,5 - Other SLL Crime against SCs,1
Haryana,6 - Total Crimes against SCs,830
Himachal Pradesh,"1 - Protection of Civil Rights Act, 1955",6
Himachal Pradesh,2.1 - Murder (Section 302 & 303 IPC),1
Himachal Pradesh,2.2 - Attempt to commit Murder (Section 307 IPC),0
Himachal Pradesh,2.3 - Rape,11
Himachal Pradesh,2.4 - Attempt to commit Rape (Section 376/511 IPC),0
Himachal Pradesh,2.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),6
Himachal Pradesh,2.5.1 - Sexual Harassment (Section 354A IPC),2
Himachal Pradesh,2.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Himachal Pradesh,2.5.3 - Voyeurism (Section 354C IPC),0
Himachal Pradesh,2.5.4 - Stalking (Section 354D IPC),2
Himachal Pradesh,2.5.5 - Other Sexual Harassment,2
Himachal Pradesh,2.6 - Insult to the Modesty of women (Section 509 IPC),0
Himachal Pradesh,"2.7 - Kidnapping & Abduction_Total (Section 363,364,364A, 366-369 IPC)",0
Himachal Pradesh,2.7.1 - Kidnaping & Abduction (Section 363 IPC),0
Himachal Pradesh,2.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Himachal Pradesh,2.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Himachal Pradesh,2.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),0
Himachal Pradesh,2.7.5 - Other Kidnapping,0
Himachal Pradesh,"2.8 - Dacoity (Section 395,396-398 IPC)",0
Himachal Pradesh,2.8.1 - Dacoity with Murder (Section 396 IPC),0
Himachal Pradesh,2.8.2 - Other Dacoity,0
Himachal Pradesh,"2.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",0
Himachal Pradesh,2.10 - Arson (Section 435-436 & 438 IPC),0
Himachal Pradesh,"2.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",0
Himachal Pradesh,2.11.1 - Hurt (Section 325 & 326 IPC),0
Himachal Pradesh,2.11.2 - Acid attack (Section 326A IPC),0
Himachal Pradesh,2.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Himachal Pradesh,"2.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",0
Himachal Pradesh,2.13 - Other IPC crimes,1
Himachal Pradesh,2.14 - SC / ST (Prevention of Atrocities) Act only,94
Himachal Pradesh,2 - Total of SC/ST (Prevention of Atrocities) Act,113
Himachal Pradesh,3.1 - Murder (Section 302 & 303 IPC),0
Himachal Pradesh,3.2 - Attempt to commit Murder (Section 307 IPC),0
Himachal Pradesh,3.3 - Rape (Section 376 IPC),0
Himachal Pradesh,3.4 - Attempt to commit Rape (Section 376/511 IPC),0
Himachal Pradesh,3.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),0
Himachal Pradesh,3.5.1 - Sexual Harassment (Section 354A IPC),0
Himachal Pradesh,3.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Himachal Pradesh,3.5.3 - Voyeurism (Section 354C IPC),0
Himachal Pradesh,3.5.4 - Stalking,0
Himachal Pradesh,3.5.5 - Other Sexual Harassment,0
Himachal Pradesh,3.6 - Insult to the Modesty of women (Section 509 IPC),0
Himachal Pradesh,"3.7 - Kidnapping & Abduction (Section 363,364,364A, 366-369 IPC)",0
Himachal Pradesh,3.7.1 - Kidnaping & Abduction (Section 363 IPC),0
Himachal Pradesh,3.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Himachal Pradesh,3.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Himachal Pradesh,3.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),0
Himachal Pradesh,3.7.5 - Other Kidnapping,0
Himachal Pradesh,"3.8 - Dacoity (Section 395,396-398 IPC)",0
Himachal Pradesh,3.8.1 - Dacoity with Murder (Section 396 IPC),0
Himachal Pradesh,3.8.2 - Other Dacoity,0
Himachal Pradesh,"3.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",0
Himachal Pradesh,3.10 - Arson (Section 435-436 & 438 IPC),0
Himachal Pradesh,"3.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",0
Himachal Pradesh,3.11.1 - Grievous Hurt (Section 325 & 326 IPC),0
Himachal Pradesh,3.11.2 - Acid attack (Section 326A IPC),0
Himachal Pradesh,3.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Himachal Pradesh,"3.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",0
Himachal Pradesh,3.13 - Other IPC crimes,0
Himachal Pradesh,3 - Total IPC crimes against SCs,0
Himachal Pradesh,"4 - Manual Scavengers and Construction of Dry Latrines (P) Act, 1993",0
Himachal Pradesh,5 - Other SLL Crime against SCs,3
Himachal Pradesh,6 - Total Crimes against SCs,122
Jammu & Kashmir,"1 - Protection of Civil Rights Act, 1955",0
Jammu & Kashmir,2.1 - Murder (Section 302 & 303 IPC),0
Jammu & Kashmir,2.2 - Attempt to commit Murder (Section 307 IPC),0
Jammu & Kashmir,2.3 - Rape,0
Jammu & Kashmir,2.4 - Attempt to commit Rape (Section 376/511 IPC),0
Jammu & Kashmir,2.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),0
Jammu & Kashmir,2.5.1 - Sexual Harassment (Section 354A IPC),0
Jammu & Kashmir,2.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Jammu & Kashmir,2.5.3 - Voyeurism (Section 354C IPC),0
Jammu & Kashmir,2.5.4 - Stalking (Section 354D IPC),0
Jammu & Kashmir,2.5.5 - Other Sexual Harassment,0
Jammu & Kashmir,2.6 - Insult to the Modesty of women (Section 509 IPC),0
Jammu & Kashmir,"2.7 - Kidnapping & Abduction_Total (Section 363,364,364A, 366-369 IPC)",0
Jammu & Kashmir,2.7.1 - Kidnaping & Abduction (Section 363 IPC),0
Jammu & Kashmir,2.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Jammu & Kashmir,2.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Jammu & Kashmir,2.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),0
Jammu & Kashmir,2.7.5 - Other Kidnapping,0
Jammu & Kashmir,"2.8 - Dacoity (Section 395,396-398 IPC)",0
Jammu & Kashmir,2.8.1 - Dacoity with Murder (Section 396 IPC),0
Jammu & Kashmir,2.8.2 - Other Dacoity,0
Jammu & Kashmir,"2.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",0
Jammu & Kashmir,2.10 - Arson (Section 435-436 & 438 IPC),0
Jammu & Kashmir,"2.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",0
Jammu & Kashmir,2.11.1 - Hurt (Section 325 & 326 IPC),0
Jammu & Kashmir,2.11.2 - Acid attack (Section 326A IPC),0
Jammu & Kashmir,2.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Jammu & Kashmir,"2.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",0
Jammu & Kashmir,2.13 - Other IPC crimes,0
Jammu & Kashmir,2.14 - SC / ST (Prevention of Atrocities) Act only,0
Jammu & Kashmir,2 - Total of SC/ST (Prevention of Atrocities) Act,0
Jammu & Kashmir,3.1 - Murder (Section 302 & 303 IPC),0
Jammu & Kashmir,3.2 - Attempt to commit Murder (Section 307 IPC),0
Jammu & Kashmir,3.3 - Rape (Section 376 IPC),0
Jammu & Kashmir,3.4 - Attempt to commit Rape (Section 376/511 IPC),0
Jammu & Kashmir,3.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),0
Jammu & Kashmir,3.5.1 - Sexual Harassment (Section 354A IPC),0
Jammu & Kashmir,3.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Jammu & Kashmir,3.5.3 - Voyeurism (Section 354C IPC),0
Jammu & Kashmir,3.5.4 - Stalking,0
Jammu & Kashmir,3.5.5 - Other Sexual Harassment,0
Jammu & Kashmir,3.6 - Insult to the Modesty of women (Section 509 IPC),0
Jammu & Kashmir,"3.7 - Kidnapping & Abduction (Section 363,364,364A, 366-369 IPC)",0
Jammu & Kashmir,3.7.1 - Kidnaping & Abduction (Section 363 IPC),0
Jammu & Kashmir,3.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Jammu & Kashmir,3.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Jammu & Kashmir,3.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),0
Jammu & Kashmir,3.7.5 - Other Kidnapping,0
Jammu & Kashmir,"3.8 - Dacoity (Section 395,396-398 IPC)",0
Jammu & Kashmir,3.8.1 - Dacoity with Murder (Section 396 IPC),0
Jammu & Kashmir,3.8.2 - Other Dacoity,0
Jammu & Kashmir,"3.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",0
Jammu & Kashmir,3.10 - Arson (Section 435-436 & 438 IPC),0
Jammu & Kashmir,"3.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",0
Jammu & Kashmir,3.11.1 - Grievous Hurt (Section 325 & 326 IPC),0
Jammu & Kashmir,3.11.2 - Acid attack (Section 326A IPC),0
Jammu & Kashmir,3.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Jammu & Kashmir,"3.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",0
Jammu & Kashmir,3.13 - Other IPC crimes,0
Jammu & Kashmir,3 - Total IPC crimes against SCs,0
Jammu & Kashmir,"4 - Manual Scavengers and Construction of Dry Latrines (P) Act, 1993",0
Jammu & Kashmir,5 - Other SLL Crime against SCs,0
Jammu & Kashmir,6 - Total Crimes against SCs,0
Jharkhand,"1 - Protection of Civil Rights Act, 1955",0
Jharkhand,2.1 - Murder (Section 302 & 303 IPC),3
Jharkhand,2.2 - Attempt to commit Murder (Section 307 IPC),5
Jharkhand,2.3 - Rape,13
Jharkhand,2.4 - Attempt to commit Rape (Section 376/511 IPC),5
Jharkhand,2.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),9
Jharkhand,2.5.1 - Sexual Harassment (Section 354A IPC),3
Jharkhand,2.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Jharkhand,2.5.3 - Voyeurism (Section 354C IPC),0
Jharkhand,2.5.4 - Stalking (Section 354D IPC),0
Jharkhand,2.5.5 - Other Sexual Harassment,6
Jharkhand,2.6 - Insult to the Modesty of women (Section 509 IPC),0
Jharkhand,"2.7 - Kidnapping & Abduction_Total (Section 363,364,364A, 366-369 IPC)",15
Jharkhand,2.7.1 - Kidnaping & Abduction (Section 363 IPC),2
Jharkhand,2.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Jharkhand,2.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Jharkhand,2.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),2
Jharkhand,2.7.5 - Other Kidnapping,11
Jharkhand,"2.8 - Dacoity (Section 395,396-398 IPC)",0
Jharkhand,2.8.1 - Dacoity with Murder (Section 396 IPC),0
Jharkhand,2.8.2 - Other Dacoity,0
Jharkhand,"2.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",0
Jharkhand,2.10 - Arson (Section 435-436 & 438 IPC),6
Jharkhand,"2.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",33
Jharkhand,2.11.1 - Hurt (Section 325 & 326 IPC),30
Jharkhand,2.11.2 - Acid attack (Section 326A IPC),0
Jharkhand,2.11.3 - Attempt to Acid Attack (Section 326B IPC),3
Jharkhand,"2.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",11
Jharkhand,2.13 - Other IPC crimes,212
Jharkhand,2.14 - SC / ST (Prevention of Atrocities) Act only,591
Jharkhand,2 - Total of SC/ST (Prevention of Atrocities) Act,903
Jharkhand,3.1 - Murder (Section 302 & 303 IPC),0
Jharkhand,3.2 - Attempt to commit Murder (Section 307 IPC),0
Jharkhand,3.3 - Rape (Section 376 IPC),0
Jharkhand,3.4 - Attempt to commit Rape (Section 376/511 IPC),0
Jharkhand,3.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),0
Jharkhand,3.5.1 - Sexual Harassment (Section 354A IPC),0
Jharkhand,3.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Jharkhand,3.5.3 - Voyeurism (Section 354C IPC),0
Jharkhand,3.5.4 - Stalking,0
Jharkhand,3.5.5 - Other Sexual Harassment,0
Jharkhand,3.6 - Insult to the Modesty of women (Section 509 IPC),0
Jharkhand,"3.7 - Kidnapping & Abduction (Section 363,364,364A, 366-369 IPC)",0
Jharkhand,3.7.1 - Kidnaping & Abduction (Section 363 IPC),0
Jharkhand,3.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Jharkhand,3.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Jharkhand,3.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),0
Jharkhand,3.7.5 - Other Kidnapping,0
Jharkhand,"3.8 - Dacoity (Section 395,396-398 IPC)",0
Jharkhand,3.8.1 - Dacoity with Murder (Section 396 IPC),0
Jharkhand,3.8.2 - Other Dacoity,0
Jharkhand,"3.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",0
Jharkhand,3.10 - Arson (Section 435-436 & 438 IPC),0
Jharkhand,"3.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",0
Jharkhand,3.11.1 - Grievous Hurt (Section 325 & 326 IPC),0
Jharkhand,3.11.2 - Acid attack (Section 326A IPC),0
Jharkhand,3.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Jharkhand,"3.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",0
Jharkhand,3.13 - Other IPC crimes,0
Jharkhand,3 - Total IPC crimes against SCs,0
Jharkhand,"4 - Manual Scavengers and Construction of Dry Latrines (P) Act, 1993",0
Jharkhand,5 - Other SLL Crime against SCs,0
Jharkhand,6 - Total Crimes against SCs,903
Karnataka,"1 - Protection of Civil Rights Act, 1955",0
Karnataka,2.1 - Murder (Section 302 & 303 IPC),32
Karnataka,2.2 - Attempt to commit Murder (Section 307 IPC),19
Karnataka,2.3 - Rape,66
Karnataka,2.4 - Attempt to commit Rape (Section 376/511 IPC),1
Karnataka,2.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),40
Karnataka,2.5.1 - Sexual Harassment (Section 354A IPC),1
Karnataka,2.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Karnataka,2.5.3 - Voyeurism (Section 354C IPC),0
Karnataka,2.5.4 - Stalking (Section 354D IPC),0
Karnataka,2.5.5 - Other Sexual Harassment,39
Karnataka,2.6 - Insult to the Modesty of women (Section 509 IPC),0
Karnataka,"2.7 - Kidnapping & Abduction_Total (Section 363,364,364A, 366-369 IPC)",6
Karnataka,2.7.1 - Kidnaping & Abduction (Section 363 IPC),0
Karnataka,2.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Karnataka,2.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Karnataka,2.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),1
Karnataka,2.7.5 - Other Kidnapping,5
Karnataka,"2.8 - Dacoity (Section 395,396-398 IPC)",0
Karnataka,2.8.1 - Dacoity with Murder (Section 396 IPC),0
Karnataka,2.8.2 - Other Dacoity,0
Karnataka,"2.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",6
Karnataka,2.10 - Arson (Section 435-436 & 438 IPC),0
Karnataka,"2.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",7
Karnataka,2.11.1 - Hurt (Section 325 & 326 IPC),7
Karnataka,2.11.2 - Acid attack (Section 326A IPC),0
Karnataka,2.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Karnataka,"2.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",28
Karnataka,2.13 - Other IPC crimes,138
Karnataka,2.14 - SC / ST (Prevention of Atrocities) Act only,1522
Karnataka,2 - Total of SC/ST (Prevention of Atrocities) Act,1865
Karnataka,3.1 - Murder (Section 302 & 303 IPC),7
Karnataka,3.2 - Attempt to commit Murder (Section 307 IPC),1
Karnataka,3.3 - Rape (Section 376 IPC),3
Karnataka,3.4 - Attempt to commit Rape (Section 376/511 IPC),0
Karnataka,3.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),7
Karnataka,3.5.1 - Sexual Harassment (Section 354A IPC),0
Karnataka,3.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Karnataka,3.5.3 - Voyeurism (Section 354C IPC),0
Karnataka,3.5.4 - Stalking,0
Karnataka,3.5.5 - Other Sexual Harassment,7
Karnataka,3.6 - Insult to the Modesty of women (Section 509 IPC),0
Karnataka,"3.7 - Kidnapping & Abduction (Section 363,364,364A, 366-369 IPC)",0
Karnataka,3.7.1 - Kidnaping & Abduction (Section 363 IPC),0
Karnataka,3.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Karnataka,3.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Karnataka,3.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),0
Karnataka,3.7.5 - Other Kidnapping,0
Karnataka,"3.8 - Dacoity (Section 395,396-398 IPC)",0
Karnataka,3.8.1 - Dacoity with Murder (Section 396 IPC),0
Karnataka,3.8.2 - Other Dacoity,0
Karnataka,"3.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",0
Karnataka,3.10 - Arson (Section 435-436 & 438 IPC),0
Karnataka,"3.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",0
Karnataka,3.11.1 - Grievous Hurt (Section 325 & 326 IPC),0
Karnataka,3.11.2 - Acid attack (Section 326A IPC),0
Karnataka,3.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Karnataka,"3.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",10
Karnataka,3.13 - Other IPC crimes,236
Karnataka,3 - Total IPC crimes against SCs,264
Karnataka,"4 - Manual Scavengers and Construction of Dry Latrines (P) Act, 1993",0
Karnataka,5 - Other SLL Crime against SCs,9
Karnataka,6 - Total Crimes against SCs,2138
Kerala,"1 - Protection of Civil Rights Act, 1955",0
Kerala,2.1 - Murder (Section 302 & 303 IPC),4
Kerala,2.2 - Attempt to commit Murder (Section 307 IPC),7
Kerala,2.3 - Rape,121
Kerala,2.4 - Attempt to commit Rape (Section 376/511 IPC),4
Kerala,2.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),61
Kerala,2.5.1 - Sexual Harassment (Section 354A IPC),7
Kerala,2.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),12
Kerala,2.5.3 - Voyeurism (Section 354C IPC),0
Kerala,2.5.4 - Stalking (Section 354D IPC),1
Kerala,2.5.5 - Other Sexual Harassment,41
Kerala,2.6 - Insult to the Modesty of women (Section 509 IPC),0
Kerala,"2.7 - Kidnapping & Abduction_Total (Section 363,364,364A, 366-369 IPC)",8
Kerala,2.7.1 - Kidnaping & Abduction (Section 363 IPC),1
Kerala,2.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Kerala,2.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Kerala,2.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),6
Kerala,2.7.5 - Other Kidnapping,1
Kerala,"2.8 - Dacoity (Section 395,396-398 IPC)",0
Kerala,2.8.1 - Dacoity with Murder (Section 396 IPC),0
Kerala,2.8.2 - Other Dacoity,0
Kerala,"2.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",1
Kerala,2.10 - Arson (Section 435-436 & 438 IPC),0
Kerala,"2.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",23
Kerala,2.11.1 - Hurt (Section 325 & 326 IPC),23
Kerala,2.11.2 - Acid attack (Section 326A IPC),0
Kerala,2.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Kerala,"2.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",25
Kerala,2.13 - Other IPC crimes,387
Kerala,2.14 - SC / ST (Prevention of Atrocities) Act only,71
Kerala,2 - Total of SC/ST (Prevention of Atrocities) Act,712
Kerala,3.1 - Murder (Section 302 & 303 IPC),1
Kerala,3.2 - Attempt to commit Murder (Section 307 IPC),0
Kerala,3.3 - Rape (Section 376 IPC),6
Kerala,3.4 - Attempt to commit Rape (Section 376/511 IPC),0
Kerala,3.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),10
Kerala,3.5.1 - Sexual Harassment (Section 354A IPC),0
Kerala,3.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Kerala,3.5.3 - Voyeurism (Section 354C IPC),0
Kerala,3.5.4 - Stalking,0
Kerala,3.5.5 - Other Sexual Harassment,10
Kerala,3.6 - Insult to the Modesty of women (Section 509 IPC),1
Kerala,"3.7 - Kidnapping & Abduction (Section 363,364,364A, 366-369 IPC)",0
Kerala,3.7.1 - Kidnaping & Abduction (Section 363 IPC),0
Kerala,3.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Kerala,3.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Kerala,3.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),0
Kerala,3.7.5 - Other Kidnapping,0
Kerala,"3.8 - Dacoity (Section 395,396-398 IPC)",0
Kerala,3.8.1 - Dacoity with Murder (Section 396 IPC),0
